target,model,held_out_country,pr_auc_base,roc_auc_base,f1_base,recall_base,precision_base,balanced_accuracy_base,false_alarm_rate_base,missed_event_rate_base,pr_auc_local,roc_auc_local,f1_local,recall_local,precision_local,balanced_accuracy_local,false_alarm_rate_local,missed_event_rate_local,pr_auc_delta,roc_auc_delta,f1_delta,recall_delta,precision_delta,balanced_accuracy_delta,false_alarm_rate_delta,missed_event_rate_delta,observations,events,event_prevalence,city_count,aqi_mean,aqi_std,aqi_p90,aqi_p95,aqi_mean_abs_smd_vs_global,aqi_seasonal_amplitude,profile_shift_smd_mean,profile_shift_smd_max,experiment
extreme_abs_151_h3,xgboost,Brazil,0.0749348617677429,0.4244223898717987,0.0,0.0,0.0,0.4901634926338483,0.0196730147323032,1.0,0.3460429097512201,0.8378020422926485,0.0751633986928104,0.0405286343612334,0.5168539325842697,0.518332948154386,0.0038627380524613,0.9594713656387666,0.2711080479834772,0.4133796524208498,0.0751633986928104,0.0405286343612334,0.5168539325842697,0.0281694555205377,-0.0158102766798419,-0.0405286343612334,12267,1135.0,0.0925246596559876,87,77.20322817314747,46.314338648716465,138.0,170.0,0.13951613361606222,66.98563218390805,0.2848230416313741,0.7643108879604,XGBoost h=3
extreme_abs_151_h3,xgboost,China,0.4937565605405867,0.8788848795780211,0.4687310261080752,0.6970654627539503,0.3530756917447976,0.7754621662359482,0.1461411302820539,0.3029345372460497,0.6150107489381027,0.9298201617287384,0.4995654872749844,0.908352144469526,0.3445205479452055,0.8553022216303616,0.1977477012088025,0.091647855530474,0.121254188397516,0.0509352821507173,0.0308344611669091,0.2112866817155756,-0.0085551437995921,0.0798400553944134,0.0516065709267486,-0.2112866817155756,21573,2215.0,0.10267463959579104,153,83.06980948407733,50.96392964019108,153.0,189.0,0.04248002625597419,75.72355912061795,0.31359129489202003,0.5500782367197413,XGBoost h=3
extreme_abs_151_h3,xgboost,Egypt,0.369589844670378,0.5796900385547575,0.1990311418685121,0.1447845348368908,0.3182824258521469,0.4952379588012109,0.1543086172344689,0.8552154651631091,0.4042492923142619,0.6238116284925873,0.2296663540131314,0.1725734997986306,0.34321185422507,0.5041224212420007,0.1643286573146292,0.8274265002013693,0.0346594476438839,0.0441215899378297,0.0306352121446193,0.0277889649617397,0.0249294283729231,0.0088844624407897,0.0100200400801603,-0.0277889649617397,14946,4966.0,0.33226281279272046,106,120.64084035862439,37.543513757981636,163.0,170.0,0.5789630923759016,31.04524013722127,0.7387122658478529,1.3747522431210322,XGBoost h=3
extreme_abs_151_h3,xgboost,Ethiopia,0.3795076843843467,0.856039538327334,0.3318623124448367,0.2358845671267252,0.5595238095238095,0.6099110267802066,0.0160625135663121,0.7641154328732748,0.4182210648368007,0.9020899678330312,0.3788187372708758,0.3500627352572145,0.4127218934911242,0.6534880639602765,0.0430866073366616,0.6499372647427855,0.038713380452454,0.0460504295056971,0.046956424826039,0.1141781681304892,-0.1468019160326853,0.0435770371800698,0.0270240937703495,-0.1141781681304893,10011,797.0,0.07961242633103587,71,82.65178303865747,37.028074932867426,139.0,157.0,0.04939438691804224,50.56455399061033,0.30631700870566536,0.9061556162367612,XGBoost h=3
extreme_abs_151_h3,xgboost,France,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,11421,0.0,0.0,81,59.036774363015496,24.39782754742592,92.0,95.0,0.43999811261596455,14.218761690983918,0.4032079453426845,0.6953154170844348,XGBoost h=3
extreme_abs_151_h3,xgboost,Germany,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10293,0.0,0.0,71,49.739240260371126,18.250050234076898,70.0,78.0,0.593783847365336,2.2814445828144443,0.37633344595393264,0.593783847365336,XGBoost h=3
extreme_abs_151_h3,xgboost,India,0.8761384187579817,0.9281174464739876,0.7748616825081572,0.7506871907641561,0.8006449721489299,0.8225772416923132,0.1055327073795297,0.2493128092358438,0.8987588815351613,0.9421931364493488,0.790885703785373,0.7394172622319956,0.8500553009954179,0.8328885799015957,0.0736401024288042,0.2605827377680044,0.0226204627771795,0.0140756899753611,0.0160240212772158,-0.0112699285321605,0.0494103288464879,0.0103113382092825,-0.0318926049507255,0.0112699285321605,20163,7276.0,0.3608589991568715,142,139.15067202301245,111.96336797008834,321.0,345.0,0.8851247080440273,140.62126509853783,0.4853058030353315,0.8851247080440273,XGBoost h=3
extreme_abs_151_h3,xgboost,Indonesia,0.0829533559023834,0.3452464269123703,0.0,0.0,0.0,0.4589252096525757,0.0821495806948485,1.0,0.1821976939527264,0.6347349064989678,0.0490143846563665,0.0293367346938775,0.1488673139158576,0.5034155862413423,0.0225055622111928,0.9706632653061223,0.099244338050343,0.2894884795865975,0.0490143846563665,0.0293367346938775,0.1488673139158576,0.0444903765887665,-0.0596440184836557,-0.0293367346938776,13254,1568.0,0.11830390825411197,94,90.70733363512902,53.38541086900093,159.0,187.0,0.08384833675605223,66.92859445519021,0.3168592421652556,1.1500520546928688,XGBoost h=3
extreme_abs_151_h3,xgboost,Japan,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,22278,0.0,0.0,158,51.5127031151809,19.971362431454597,77.0,87.0,0.5644499094451654,26.704689298043732,0.48970871363439133,0.6364669382081998,XGBoost h=3
extreme_abs_151_h3,xgboost,Mexico,0.4836552431353927,0.7934259283056693,0.5064039408866995,0.4363327674023769,0.6032863849765259,0.703117407743931,0.0300979519145146,0.5636672325976231,0.5647643485518264,0.8959046983356186,0.5349056603773585,0.4813242784380305,0.6019108280254777,0.7239657901540109,0.0333926981300089,0.5186757215619694,0.0811091054164337,0.1024787700299493,0.028501719490659,0.0449915110356535,-0.0013755569510481,0.0208483824100798,0.0032947462154942,-0.0449915110356536,12408,1178.0,0.09493874919406835,88,87.59276273372018,36.672883679414404,147.0,161.0,0.03233181966514514,46.05940082644628,0.25613086827884185,0.9354825396164983,XGBoost h=3
