target,held_out_country,test_observations,train_observations,test_event_rate,train_event_rate,event_rate_gap_abs,AQI_smd,AQI_wasserstein_norm,AQI_ks,PM25_ug_m3_smd,PM25_ug_m3_wasserstein_norm,PM25_ug_m3_ks,PM10_ug_m3_smd,PM10_ug_m3_wasserstein_norm,PM10_ug_m3_ks,CO_mg_m3_smd,CO_mg_m3_wasserstein_norm,CO_mg_m3_ks,NO2_ug_m3_smd,NO2_ug_m3_wasserstein_norm,NO2_ug_m3_ks,O3_ug_m3_smd,O3_ug_m3_wasserstein_norm,O3_ug_m3_ks,Wind_Speed_km_h_smd,Wind_Speed_km_h_wasserstein_norm,Wind_Speed_km_h_ks,Humidity_pct_smd,Humidity_pct_wasserstein_norm,Humidity_pct_ks,Deforestation_Rate_pct_smd,Deforestation_Rate_pct_wasserstein_norm,Deforestation_Rate_pct_ks,smd_mean_abs,smd_max_abs,wasserstein_mean_norm,wasserstein_max_norm,ks_mean,ks_max,aqi_smd_abs,aqi_wasserstein_norm,aqi_ks
extreme_abs_151_h1,Australia,10439,319176,9.579461634256155e-05,0.13609732561345464,0.13600153099711207,-0.8652654018585999,0.867468382412472,0.7186976927918157,-0.639972875341749,0.6399733697798777,0.748030502173233,-0.6431052200390206,0.6431052200390206,0.6997387279092979,-0.6097798648478342,0.6097798648478341,0.608403711474856,-0.7652505652862079,0.7654830676197898,0.603306210409613,-0.3837470989691641,0.4507874728247125,0.2540227730240987,1.0798719967686412,1.0800336589778123,0.37730855583263884,-0.31629126840438526,0.3292608453507572,0.15054463016239422,-0.7256917768867495,0.726019380830838,0.8262606691683139,0.6698862298224836,1.0798719967686412,0.6791012514092348,1.0800336589778123,0.5540348303273624,0.8262606691683139,0.8652654018585999,0.867468382412472,0.7186976927918157
extreme_abs_151_h1,Bangladesh,10868,318747,0.686970923813029,0.11286067006120842,0.5741102537518206,1.6698938741593452,1.6703130525164067,0.6410482624975788,1.837455454564356,1.8375120664730018,0.5995308026015684,1.5722155261848,1.5727856979021901,0.5754955712276673,1.6434276774037826,1.6434276774037822,0.5195140329906923,0.9637697917530668,0.9668076157721779,0.3821117903607101,0.7856827501537545,0.7856827501537542,0.2498380583313643,-0.7457765201606945,0.7462819944760912,0.33701675293373246,0.6010863858991192,0.6020051672063172,0.222782612773404,-0.3788295605018955,0.5110836388796732,0.36912999635249405,1.1331263934200904,1.837455454564356,1.1484332956425995,1.8375120664730018,0.43294087556324573,0.6410482624975788,1.6698938741593452,1.6703130525164067,0.6410482624975788
extreme_abs_151_h1,Brazil,12441,317174,0.09123060847198779,0.13338104636571724,0.04215043789372945,-0.1448810184482742,0.18659487838220587,0.0905572045772911,-0.16726287540007115,0.17285385761370567,0.11381366578655217,-0.19649705090250413,0.21113258635916118,0.14206281783471553,0.03640713125571377,0.14554137894248426,0.1511252136232703,-0.3939402746167506,0.3976837034178531,0.17458845788188782,-0.1666355908465226,0.19962705768774772,0.07092930389780616,-0.14048714868983547,0.262306273118648,0.12073020726358619,0.7952016938030351,0.7952016938030354,0.3700672584880166,0.6128156609830515,0.6144439849697925,0.24571262200689145,0.2949031605495287,0.7952016938030351,0.3317094904771815,0.7952016938030354,0.16439852792889081,0.3700672584880166,0.1448810184482742,0.18659487838220587,0.0905572045772911
extreme_abs_151_h1,China,21879,307736,0.10388957447780978,0.13377375412691397,0.029884179649104198,-0.04583454202336624,0.11389394775842952,0.05361084477638167,0.5878855766961637,0.6504672763721121,0.47372025950092866,0.4840830671116014,0.5480325754166874,0.4357309235944705,0.351264111547406,0.4370158351481006,0.33385538338523246,0.006523313164716611,0.1455400145263985,0.0767933502462258,-0.5553462197629935,0.5553527388515225,0.2725319181146865,-0.48121077549177144,0.5120527124906595,0.26385112627732354,-0.3485345240007049,0.39301437143028223,0.2076224702236073,-0.167554728132249,0.39230724949184226,0.2551568265541587,0.3364707619923303,0.5878855766961637,0.4164085246095594,0.6504672763721121,0.26365256696366834,0.47372025950092866,0.04583454202336624,0.11389394775842952,0.05361084477638167
extreme_abs_151_h1,Egypt,15158,314457,0.33196991687557725,0.12214070604247958,0.2098292108330977,0.6096796490317581,0.7875847756175106,0.47629750619531563,0.2675078519259814,0.4803959544720296,0.44634824535208073,1.005794675283376,1.0175973228083959,0.577673066977811,0.20342570826861386,0.3065103393722842,0.2722523900289094,1.4486718244662988,1.4486718244662988,0.5283743687306198,0.8975402294212409,0.9129270442100474,0.4221362479232694,0.7809165881136684,0.784060096855544,0.32143717523006565,-1.1102032040025596,1.1102462280033434,0.48195442746139033,-0.6629858185997947,0.6750047847085268,0.6174039693821413,0.7763028387903658,1.4486718244662988,0.8358887078348868,1.4486718244662988,0.4604308219201781,0.6174039693821413,0.6096796490317581,0.7875847756175106,0.47629750619531563
extreme_abs_151_h1,Ethiopia,10153,319462,0.08155225056633507,0.13338675648433929,0.05183450591800422,-0.05142662778759979,0.2158106875002421,0.09626554362832371,-0.17277111425906566,0.22018460785269303,0.08678419818672256,0.1594583161379393,0.18452428308242663,0.20839040919235607,0.23345024827651936,0.36804465302985306,0.31608070646238773,-0.16714990236828767,0.16843589856344968,0.06858868620755976,0.2687690241740183,0.30332660670290507,0.1362061532853519,-0.4233895086798661,0.43116637538219865,0.1868501453279594,-0.442285776512458,0.4662117435529247,0.2736278625481344,0.9363730372379931,0.9819444792697343,0.5756386551650526,0.31723039504819417,0.9363730372379931,0.3710721483262697,0.9819444792697343,0.216492484444872,0.5756386551650526,0.05142662778759979,0.2158106875002421,0.09626554362832371
extreme_abs_151_h1,France,11583,318032,0.0,0.1365900286763596,0.1365900286763596,-0.45561112402917303,0.45795166253470976,0.25090153207659205,-0.5058378355935036,0.5110029593057357,0.46987740033303577,-0.5646617841043879,0.5664117271569357,0.5296787434077602,-0.4837965369689726,0.498653324488295,0.4100500097202735,-0.4587856475499541,0.4632935949101367,0.2764514495629603,-0.03510402249859347,0.24235165106636417,0.11585323815539642,0.48093098442387505,0.48131263608372604,0.21112593219907372,-0.0577955506845464,0.34103610558045383,0.15974031186860926,-0.7209303597635441,0.721448363472929,0.771514606496621,0.4181615384018389,0.7209303597635441,0.47594022495547617,0.721448363472929,0.3550214693133691,0.771514606496621,0.45561112402917303,0.45795166253470976,0.25090153207659205
extreme_abs_151_h1,Germany,10439,319176,0.0,0.13610045868110385,0.13610045868110385,-0.613731347191068,0.613731347191068,0.4093842586440908,-0.5137799471014151,0.5137863531358491,0.4296278671002489,-0.5675815657265216,0.5675837353963384,0.4673264392111056,-0.5912572741443748,0.5912578897207035,0.4696230636354366,-0.531525570045324,0.5315511247178182,0.30188059595925254,-0.0066038428396528156,0.24417406787802956,0.11266708692691901,0.5675318788549407,0.5735063623422487,0.2746033793868527,0.04925678264432978,0.14345889610333662,0.06079958118181715,0.060418066768627564,0.5071559305227938,0.42484084016342083,0.38907625281291713,0.613731347191068,0.47624507855646514,0.613731347191068,0.3278614569121271,0.4696230636354366,0.613731347191068,0.613731347191068,0.4093842586440908
extreme_abs_151_h1,India,20449,309166,0.3621692992322363,0.11655227288899814,0.24561702634323815,0.9480073015562,0.9918171267492735,0.2698553460021409,0.7796479257376153,0.8117366920889788,0.4324706590512016,0.6672655276199945,0.6945799470598107,0.39381787745773433,0.48250109486945786,0.5242724049514503,0.3184166706287509,0.13820754569703517,0.1978224521717196,0.10856930277888599,-0.7142941593550447,0.7143006482905274,0.3565885509533905,-0.01940759188040835,0.1355845476703944,0.07621508150350265,-0.15012607263204727,0.17395142257281515,0.08033690819637529,0.7756378924034122,0.8082018531474967,0.4442860917634987,0.5194550124168017,0.9480073015562,0.5613630105224963,0.9918171267492735,0.27561738759283116,0.4442860917634987,0.9480073015562,0.9918171267492735,0.2698553460021409
extreme_abs_151_h1,Indonesia,13442,316173,0.11664930813866985,0.13243382578525048,0.015784517646580634,0.0897687463342933,0.15204717378723753,0.1457503638426875,-0.054174656791452495,0.11919283510545775,0.1142850961408079,-0.2616926771568357,0.2875675440985964,0.17732104784271419,-0.09384927223945232,0.3694754451349967,0.34068999795493055,-0.38789408167624356,0.4137167508698049,0.2225372037433586,-0.42691666122766353,0.4405180788452718,0.24971889547945436,-0.4485165426249819,0.4489166036155492,0.18913514288669458,1.2002169544457033,1.2002169544457026,0.5722267522406095,0.011013036055672486,0.2218799624504056,0.3226240064774665,0.3304491809502554,1.2002169544457033,0.40594792759478027,1.2002169544457026,0.25936538962319156,0.5722267522406095,0.0897687463342933,0.15204717378723753,0.1457503638426875
extreme_abs_151_h1,Japan,22594,307021,0.0,0.14148869295585645,0.14148869295585645,-0.6065335442198944,0.6067544195942602,0.3628952482902357,-0.5091910054513198,0.5092776072550557,0.37337053470840387,-0.5574276498678078,0.557464808382155,0.4037687769595112,-0.5157007850368218,0.5157527668988451,0.32298003035210676,-0.592887806844177,0.5928968191959225,0.31438858818835586,-0.42650937331218003,0.4324320314479603,0.1904777346076068,-0.6566693180075994,0.665811670831578,0.34730490335897946,0.18401757418433035,0.3099480741936761,0.1640285068530545,-0.6835256092852351,0.6993720557369478,0.6311540805418043,0.5258291851343739,0.6835256092852351,0.5433011392818222,0.6993720557369478,0.34559648931778425,0.6311540805418043,0.6065335442198944,0.6067544195942602,0.3628952482902357
extreme_abs_151_h1,Mexico,12584,317031,0.09583598219961856,0.1332172563566339,0.03738127415701534,0.03191414052367641,0.2685142395052534,0.16234051961078655,-0.11893388917429408,0.2298109642005258,0.13769559673114848,-0.13164606681093308,0.2762094035675098,0.19865758754305932,0.467525025774394,0.512757621409657,0.4105113681168546,0.16957024115417063,0.2689060515868888,0.20385954513768512,0.9666623777616152,0.969570794643738,0.39716567006209025,-0.31833973913015606,0.3564780246067707,0.17378136379551068,-0.16528572393782473,0.23807933072393514,0.11725498739584117,0.014201936506460072,0.36434257976368906,0.3994590362686069,0.2648976823081694,0.9666623777616152,0.38718544555644085,0.969570794643738,0.24452507496239814,0.4105113681168546,0.03191414052367641,0.2685142395052534,0.16234051961078655
extreme_abs_151_h1,Nigeria,10296,319319,0.39054001554001555,0.12344708582953097,0.2670929297104846,0.6852514479663895,0.6874535770145697,0.37106671628615207,0.5491454437556502,0.549338193302647,0.3393390395741493,0.8729730778897326,0.8729730778897323,0.3760096138622785,0.7673082007284566,0.7673082007284568,0.3216159928542374,0.3412536133634875,0.3461200234969673,0.134516302227901,0.4195195408707416,0.44470896934932086,0.1404323210749543,-0.8585746306089307,0.8592555423000917,0.4126424341941583,-0.03400318747101684,0.30124719597082955,0.11919511174997069,-0.027146126345792887,0.6007519335703855,0.45104699375859253,0.5061305854444664,0.8729730778897326,0.603239634847,0.8729730778897323,0.2962071695091549,0.45104699375859253,0.6852514479663895,0.6874535770145697,0.37106671628615207
extreme_abs_151_h1,Pakistan,11297,318318,0.8204833141542003,0.10734862621655074,0.7131346879376496,1.7262039575856007,1.7262039575856003,0.7351419776784,1.8625039708128175,1.8625352444981245,0.7000583207891543,1.5502529934257945,1.5508239335686795,0.6770130196210923,1.9738233500036697,1.9738233500036693,0.6692809220872273,1.7096632045800326,1.7127051227015955,0.6023356072317143,1.3638678671145832,1.3638678671145832,0.3975337615175208,-0.6206341702247453,0.6213084650447818,0.2740745044303678,-0.24039194928607177,0.3130702434586398,0.17167332309438832,-0.13171155081643796,0.5771224555719414,0.43240363648770624,1.2421170015388616,1.9738233500036697,1.3001622932830683,1.9738233500036693,0.5177238969930635,0.7351419776784,1.7262039575856007,1.7262039575856003,0.7351419776784
extreme_abs_151_h1,Philippines,20306,309309,0.006993006993006993,0.1399829943519264,0.1329899873589194,-0.41998812927114737,0.4200553006896511,0.18843174237677174,-0.4092609495598272,0.40928561904567895,0.22114603114192888,-0.41379342897399746,0.4138039028213188,0.22407265918820685,-0.33057909229304855,0.33058915689219215,0.15031219748845892,-0.09712403207071316,0.16181857865019172,0.05339061321558247,-0.24319556355190708,0.24341893628833422,0.10971338702775868,0.161064328067404,0.20930496442899174,0.11730491123353148,0.6475054725262125,0.6482851628242744,0.34755713314444336,1.4712248804933363,1.52389103892253,0.7148517419951852,0.46597065297862156,1.4712248804933363,0.48449474006257365,1.52389103892253,0.23630893520131865,0.7148517419951852,0.41998812927114737,0.4200553006896511,0.18843174237677174
extreme_abs_151_h1,Russia,12012,317603,0.10248085248085248,0.13289861871581818,0.0304177662349657,-0.06831932895084837,0.12436042904617048,0.05468492186186924,-0.07990692444926484,0.12167263687778314,0.09422297648321964,-0.150301551942382,0.1748824316448522,0.1256503139663877,0.17840483033323015,0.18633541315938884,0.21830761914057728,0.09458288513873746,0.16069859491770352,0.13152632299413025,0.45161087379302045,0.4656408710420832,0.1980184006298369,-0.37057740819389373,0.38133933258303526,0.1692077245881839,0.6094574443028395,0.6201049453776291,0.2853756254251527,0.11052770552399832,0.14824543789489295,0.20100831931088575,0.23485432806980164,0.6094574443028395,0.2648088991715043,0.6201049453776291,0.16422246937780483,0.2853756254251527,0.06831932895084837,0.12436042904617048,0.05468492186186924
extreme_abs_151_h1,Saudi Arabia,10725,318890,0.012587412587412588,0.13579917840007527,0.12321176581266269,-0.05007666733491962,0.3466506779519628,0.20145442001944244,-0.20765492039262262,0.36661636503613576,0.23662830443099503,0.2520812582505004,0.39900873033974116,0.5459500141114491,-0.3447642524239647,0.4311647362955836,0.2919029550419685,-0.16512997576475796,0.33288940672455164,0.16767871888948122,0.31341970236798494,0.3938505804440197,0.240535816948373,0.3829173002399888,0.38576477078286214,0.1924191204908694,-1.919094502630042,1.9191369285393354,0.6870820659161466,-0.733457322922068,0.7334577199468777,0.9731255291793408,0.4853995447029833,1.919094502630042,0.5898377684512299,1.9191369285393354,0.3929752161142296,0.9731255291793408,0.05007666733491962,0.3466506779519628,0.20145442001944244
extreme_abs_151_h1,South Africa,10725,318890,0.005687645687645688,0.13603123334065037,0.1303435876530047,-0.30738847527773994,0.31757291443792307,0.20315929212790196,-0.40418423672170706,0.4086453976253894,0.2645928062968421,-0.4789187094448259,0.48020560176124455,0.33593903853993534,-0.4875267616787563,0.501280641801146,0.41218163002916364,-0.6266873310446044,0.6266873313445237,0.43166839139933316,-0.614457041235957,0.6189842249609026,0.36166724157755553,0.4553444354019928,0.4553677674109087,0.18545015522594,-0.4452122784424107,0.45539057646224257,0.20897885373221692,-0.7263688283913778,0.7266923841308469,0.8274809495437299,0.5051208997377079,0.7263688283913778,0.5100918711039031,0.7266923841308469,0.35901315094140207,0.8274809495437299,0.30738847527773994,0.31757291443792307,0.20315929212790196
extreme_abs_151_h1,South Korea,12584,317031,0.010330578512396695,0.13661124621882403,0.12628066770642735,-0.12072896368974718,0.31919708692443016,0.14805015483143175,-0.2657975605606703,0.3405024025631223,0.17616487748115262,-0.29332620091693884,0.3437023152550896,0.17627416561787335,-0.40171715977270805,0.4489132316611905,0.3112873461471075,0.03686740633686797,0.29635023949797495,0.21740962527037075,-0.7236241496296648,0.7257921832815871,0.453624014686261,-0.1927312569431296,0.2598245321099713,0.13451269176143088,-0.3822924367232723,0.44000161205388083,0.28276565153794825,-0.736439380640543,0.7364496144739355,0.9281347522367328,0.35039161280150466,0.736439380640543,0.4345259130912425,0.7364496144739355,0.31424703106336765,0.9281347522367328,0.12072896368974718,0.31919708692443016,0.14805015483143175
extreme_abs_151_h1,Thailand,9867,319748,0.005168744299179082,0.13569748677083204,0.13052874247165297,-0.052951741149162596,0.48081061511722617,0.3588198441780148,-0.21128887398976334,0.40793408232858697,0.33715681533990627,-0.319044146571983,0.4382163916241645,0.26765257894214883,-0.2993938340498132,0.3385390763299555,0.18828310084046262,0.1796024962895109,0.4417065683609863,0.3699110513297338,0.0062493476186677764,0.2484697710013426,0.11602456681013107,0.5520840781399028,0.5577286503753882,0.2669869732559318,0.05451177129409716,0.14093910281560393,0.060517177204584854,0.06964665935787044,0.5135544590741054,0.4240902210490761,0.19386366094008567,0.5520840781399028,0.39643319078081773,0.5577286503753882,0.26549359210555445,0.4240902210490761,0.052951741149162596,0.48081061511722617,0.3588198441780148
extreme_abs_151_h1,Turkey,10582,319033,0.05773955773955774,0.13424630053944261,0.07650674279988487,0.01093510915851176,0.32342076457401936,0.20402993979865341,-0.1630492271056214,0.3007284227157349,0.18055177042178383,-0.21434775034753592,0.3327989928803657,0.1811864586405151,-0.25576465992049174,0.28668838051716095,0.13526288604728764,0.3474480795097529,0.381813079486544,0.2608989614816598,0.39728314018983485,0.46725718035388575,0.2753563746392074,0.5758028427829489,0.5907318193915583,0.2566931778047869,-0.05545205245082534,0.1410812381619761,0.07616123080040604,0.42152229808735164,0.6558567493539693,0.43547168423905314,0.27128946217254163,0.5758028427829489,0.3867085141594683,0.6558567493539693,0.22284583154148369,0.43547168423905314,0.01093510915851176,0.32342076457401936,0.20402993979865341
extreme_abs_151_h1,United Kingdom,10439,319176,9.579461634256155e-05,0.13609732561345464,0.13600153099711207,-0.4811519494216682,0.5084645342288525,0.35305346197966614,-0.4545816960332385,0.45764431637173886,0.37454162791104895,-0.5187960279980215,0.5187982259757697,0.4153883750657944,-0.5350298145909167,0.5350305692204249,0.38912189470077235,-0.392040420665228,0.40554123831205735,0.22856058975148674,-0.006603842839652498,0.24417406787802956,0.11266708692691901,0.5675318788549404,0.5735063623422487,0.2746033793868527,0.04925678264432978,0.14345889610333662,0.06079958118181715,0.06041806676862741,0.5071559305227938,0.42484084016342083,0.3406011644240692,0.5675318788549404,0.4326415712172502,0.5735063623422487,0.2926196485630864,0.42484084016342083,0.4811519494216682,0.5084645342288525,0.35305346197966614
extreme_abs_151_h1,United States,27885,301730,0.0012551551013089475,0.14385377655519835,0.1425986214538894,-0.6227018394085749,0.622701839408575,0.3750694924227552,-0.5265153257982157,0.5265221022289532,0.3962137995677915,-0.5657078824267392,0.5658801385732443,0.4298950411600794,-0.5448446442829534,0.5448975376752586,0.37366154322042033,-0.5247651558508403,0.5257569268563308,0.29226885643218126,-0.11049289374431338,0.24915177089260357,0.08687406893750316,0.21566474522695103,0.37461931957745803,0.21280963537616834,0.17512392948725047,0.41658123582364237,0.20425418547912172,-0.739189239213227,0.739189239213227,0.653114050853752,0.4472228506043405,0.739189239213227,0.507255567805477,0.739189239213227,0.3360178526055303,0.653114050853752,0.6227018394085749,0.622701839408575,0.3750694924227552
extreme_abs_151_h1,Vietnam,10868,318747,0.0771071034228929,0.13365459125889811,0.05654748783600522,-0.06278536321442754,0.22245540496120134,0.09759848307344235,-0.19509051374407657,0.2391097154120901,0.09580581398248045,-0.2742524913637708,0.2936562969187984,0.13246712910239156,-0.19775434200908049,0.19983505253231246,0.07837828153759296,0.44824715858990927,0.4483082118294023,0.21518208716267795,0.1198822704913751,0.26558840733477546,0.15128633615210085,0.17026201943153083,0.21408418494060227,0.12143420792567211,0.7967202642095762,0.8001906550856721,0.4554110560875454,2.2974727464398175,2.300935621613178,0.7222101822052237,0.506940796610396,2.2974727464398175,0.5537959500697814,2.300935621613178,0.22997484191434747,0.7222101822052237,0.06278536321442754,0.22245540496120134,0.09759848307344235
extreme_abs_151_h3,Australia,10293,314712,9.71534052268532e-05,0.13572409059711738,0.13562693719189053,-0.8650698653465448,0.8672758101081911,0.7178733450404927,-0.6394716341015887,0.6394721363391235,0.7472109747133017,-0.6426049524089761,0.642604952408976,0.6994694779867446,-0.6094436027527751,0.609443602752775,0.6083101157588047,-0.7649629711119877,0.765219450461419,0.6021819644975689,-0.38163739095443844,0.44972658077268746,0.2529999596064695,1.0802339730180759,1.0804026867759258,0.3777873277137575,-0.31430751024085135,0.32717154937831794,0.14893277506688435,-0.7253953345620757,0.7257222779265833,0.8262175428406472,0.6692363593885904,1.0802339730180759,0.6785598941026666,1.0804026867759258,0.5534426092471857,0.8262175428406472,0.8650698653465448,0.8672758101081911,0.7178733450404927
extreme_abs_151_h3,Bangladesh,10716,314289,0.6841172079134005,0.11258427752800766,0.5715329303853928,1.6704670215061994,1.6708880476630117,0.6399709888200451,1.837885321537442,1.8379428264582325,0.5984564407783584,1.5710574861564077,1.5716279414849343,0.5742988225218794,1.6437379447625726,1.643737944762573,0.5189366859968474,0.964924815107487,0.9679331599057205,0.380859612783474,0.7801258456898892,0.7801258456898892,0.2476420461824359,-0.7413521587945013,0.7418540346113888,0.3342834729215869,0.5997002464749056,0.6006052479704596,0.22161512928680627,-0.37899291797593065,0.5110090189770512,0.3692303982372242,1.1320270842228148,1.837885321537442,1.1473026741692511,1.8379428264582325,0.4316992886142953,0.6399709888200451,1.6704670215061994,1.6708880476630117,0.6399709888200451
extreme_abs_151_h3,Brazil,12267,312738,0.0925246596559876,0.13295474166874507,0.04043008201275747,-0.14498858791029012,0.18638015798944924,0.09213907745332417,-0.16641488871710158,0.1719124066697611,0.1148185955369494,-0.19580115425770858,0.21036897724897066,0.14250075877843627,0.03660814473190117,0.1440206845651619,0.15012650962727936,-0.39347016608428353,0.39721116753673685,0.1746946858605819,-0.16793209498589273,0.20055590273012608,0.07113258404468126,-0.14647273093142435,0.2634824775858697,0.12209217322156407,0.7942906207162852,0.7942906207162855,0.3693154557856553,0.6179774271037314,0.6195878213133759,0.24548347656585665,0.29599509060429097,0.7942906207162852,0.3319789129284152,0.7942906207162855,0.16470036854159206,0.3693154557856553,0.14498858791029012,0.18638015798944924,0.09213907745332417
