held_out_country,train_country,profile_distance,similarity_weight,target,model,feature_regime,temperature
Mexico,Pakistan,1.8219938845489272,0.7116211408071147,extreme_abs_151_h3,xgboost,local,2.0
Mexico,Bangladesh,1.9184259012061395,0.6781236567225948,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,China,1.066233100951013,1.2724033628640012,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,Ethiopia,1.1022246651441416,1.2497102715928126,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,Russia,1.1459533148175098,1.2226827462572365,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,Mexico,1.146324840932642,1.2224556380666671,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,Bangladesh,1.15279634659193,1.2185064664939076,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,Pakistan,1.1846599026888482,1.199247315542205,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,India,1.271998689922928,1.1480039392951995,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,Egypt,1.4743578311847985,1.0375323555433948,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,Turkey,1.5476708697797985,1.0001886571983951,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,Brazil,1.577072904838041,0.9855924188714488,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,Indonesia,1.6314101266227012,0.9591757193604716,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,South Korea,1.645821743898723,0.9522889249368556,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,Thailand,1.6640021904519622,0.94367163188299,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,Saudi Arabia,1.6895646615620592,0.9316870942177792,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,Japan,1.763956048126428,0.8976689333408752,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,Vietnam,1.7651828881643057,0.8971184541015385,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,Philippines,1.7668363602338102,0.8963770804504747,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,United Kingdom,1.8191442728696985,0.8732371922716242,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,Germany,1.8487213104830065,0.8604183272674141,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,United States,1.8494785859483196,0.8600926020926539,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,France,1.914706015517184,0.8324942754697198,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,South Africa,1.931769924569931,0.8254216865749601,extreme_abs_151_h3,xgboost,local,2.0
Nigeria,Australia,2.221723017524533,0.7140249063073758,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,Bangladesh,0.6968638402570901,2.0067963555042927,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,Nigeria,1.1846599026888482,1.5724604627281995,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,Egypt,1.6169843875570078,1.2667813632552,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,India,1.7364333025967509,1.1933385298802557,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,China,1.808425951450428,1.1511466608044036,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,Russia,1.812295905304372,1.1489213722115432,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,Mexico,1.8219938845489272,1.1433637497173308,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,Ethiopia,1.933974085684816,1.0811058741973014,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,Turkey,2.142419669537149,0.9741029165750068,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,Vietnam,2.2767244427328475,0.9108375631755348,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,Brazil,2.3169584533819165,0.8926973145727533,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,Saudi Arabia,2.318847605383008,0.8918544922312,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,Thailand,2.3391670085379253,0.8828393896599476,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,Indonesia,2.3488883296577576,0.8785586191721528,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,South Korea,2.4351106985239594,0.8414877426075253,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,Philippines,2.4435176749123446,0.8379579826654073,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,United Kingdom,2.557577538984198,0.7915064490500412,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,United States,2.5628676502233048,0.7894156368453532,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,Japan,2.570377577182108,0.7864569682815064,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,France,2.574270498585913,0.784927649561249,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,Germany,2.600146338873805,0.7748377303423918,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,South Africa,2.686368385754775,0.7421434874512778,extreme_abs_151_h3,xgboost,local,2.0
Pakistan,Australia,2.931724920564589,0.6564616895101298,extreme_abs_151_h3,xgboost,local,2.0
Philippines,Vietnam,0.5635514477773921,1.2851646885083663,extreme_abs_151_h3,xgboost,local,2.0
Philippines,Thailand,0.627477546496159,1.244736452835706,extreme_abs_151_h3,xgboost,local,2.0
Philippines,United Kingdom,0.6567595213429097,1.2266450433035196,extreme_abs_151_h3,xgboost,local,2.0
Philippines,Germany,0.6741198762063109,1.216043624344724,extreme_abs_151_h3,xgboost,local,2.0
Philippines,Turkey,0.6924322079071176,1.2049601457551695,extreme_abs_151_h3,xgboost,local,2.0
Philippines,Indonesia,0.7492712167189535,1.1711978024827008,extreme_abs_151_h3,xgboost,local,2.0
Philippines,Brazil,0.7827606043621457,1.1517497342592364,extreme_abs_151_h3,xgboost,local,2.0
Philippines,Russia,0.8807278114530929,1.0966923448156551,extreme_abs_151_h3,xgboost,local,2.0
Philippines,France,0.8911352913162208,1.0910002659619111,extreme_abs_151_h3,xgboost,local,2.0
Philippines,United States,0.8941462299687519,1.089359034248538,extreme_abs_151_h3,xgboost,local,2.0
Philippines,Ethiopia,0.9004287108129546,1.085942464558768,extreme_abs_151_h3,xgboost,local,2.0
Philippines,South Korea,0.9945856931324282,1.0360026996989404,extreme_abs_151_h3,xgboost,local,2.0
Philippines,Japan,1.0039153748679184,1.031181166552066,extreme_abs_151_h3,xgboost,local,2.0
Philippines,Mexico,1.019627041375189,1.0231121153116949,extreme_abs_151_h3,xgboost,local,2.0
Philippines,South Africa,1.046905286322305,1.0092524952476063,extreme_abs_151_h3,xgboost,local,2.0
Philippines,China,1.1143511798176458,0.9757850098547508,extreme_abs_151_h3,xgboost,local,2.0
Philippines,Australia,1.184891007398021,0.9419690058781393,extreme_abs_151_h3,xgboost,local,2.0
Philippines,Saudi Arabia,1.4080724557355488,0.8425067275367675,extreme_abs_151_h3,xgboost,local,2.0
Philippines,India,1.4416448527083665,0.8284822802716394,extreme_abs_151_h3,xgboost,local,2.0
Philippines,Egypt,1.6849134716285423,0.7335979595037758,extreme_abs_151_h3,xgboost,local,2.0
Philippines,Nigeria,1.7668363602338102,0.7041558398980796,extreme_abs_151_h3,xgboost,local,2.0
Philippines,Bangladesh,2.41816680605848,0.5084335214039959,extreme_abs_151_h3,xgboost,local,2.0
Philippines,Pakistan,2.4435176749123446,0.5020295777682443,extreme_abs_151_h3,xgboost,local,2.0
Russia,Mexico,0.583683768642724,1.2929367597736277,extreme_abs_151_h3,xgboost,local,2.0
Russia,Ethiopia,0.6591245971437487,1.2450750069589005,extreme_abs_151_h3,xgboost,local,2.0
Russia,Brazil,0.7121512600727223,1.212497695477725,extreme_abs_151_h3,xgboost,local,2.0
Russia,Indonesia,0.8100111707920533,1.1545982960268812,extreme_abs_151_h3,xgboost,local,2.0
Russia,China,0.8112934017999147,1.1538583023945284,extreme_abs_151_h3,xgboost,local,2.0
Russia,Philippines,0.8807278114530929,1.1144869533568629,extreme_abs_151_h3,xgboost,local,2.0
Russia,Turkey,0.926954949784314,1.0890226017588789,extreme_abs_151_h3,xgboost,local,2.0
Russia,Vietnam,0.9307692930369752,1.086947628046809,extreme_abs_151_h3,xgboost,local,2.0
Russia,Thailand,0.9786545122788826,1.0612323392959295,extreme_abs_151_h3,xgboost,local,2.0
Russia,Japan,1.0773724331350163,1.010122748522922,extreme_abs_151_h3,xgboost,local,2.0
Russia,United States,1.080679243782298,1.0084539861434496,extreme_abs_151_h3,xgboost,local,2.0
Russia,United Kingdom,1.085680178560763,1.0059355298087107,extreme_abs_151_h3,xgboost,local,2.0
Russia,Germany,1.1068280561542816,0.9953548673054332,extreme_abs_151_h3,xgboost,local,2.0
Russia,South Korea,1.1377642384572602,0.9800770911217022,extreme_abs_151_h3,xgboost,local,2.0
Russia,Nigeria,1.1459533148175098,0.976072332466308,extreme_abs_151_h3,xgboost,local,2.0
Russia,France,1.1840910312219597,0.9576360853025756,extreme_abs_151_h3,xgboost,local,2.0
Russia,India,1.2240836780917024,0.9386770714253032,extreme_abs_151_h3,xgboost,local,2.0
Russia,South Africa,1.385240005192198,0.8660073099807851,extreme_abs_151_h3,xgboost,local,2.0
Russia,Saudi Arabia,1.4321079326895876,0.8459492637359151,extreme_abs_151_h3,xgboost,local,2.0
Russia,Egypt,1.4855263043897888,0.8236537209472543,extreme_abs_151_h3,xgboost,local,2.0
Russia,Australia,1.622417661604592,0.7691642389482649,extreme_abs_151_h3,xgboost,local,2.0
Russia,Bangladesh,1.7747920545185378,0.7127404471878226,extreme_abs_151_h3,xgboost,local,2.0
Russia,Pakistan,1.812295905304372,0.6994997240134092,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,South Africa,0.872978089473261,1.232640655779982,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,France,0.9309079307775048,1.197449432804049,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,Thailand,0.9481364698249768,1.187178582099774,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,South Korea,0.965086317820416,1.1771598478162348,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,United Kingdom,0.9864275655517036,1.1646655971269386,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,Turkey,0.9980003446025204,1.157945848605726,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,Germany,1.0049234528835218,1.1539444858214452,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,United States,1.0675789685899777,1.1183543821819228,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,Australia,1.0871463638606889,1.1074660917808008,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,Ethiopia,1.1027222678377335,1.0988746971374626,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,China,1.1316418212732002,1.0830995418492575,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,Egypt,1.1702376878648035,1.0623983467200586,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,Mexico,1.2360921902451685,1.0279861481438957,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,Japan,1.2418570343663324,1.0250273245303214,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,Philippines,1.4080724557355488,0.9432834668834672,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,Russia,1.4321079326895876,0.9320151781614364,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,Indonesia,1.5896290877434716,0.8614254547348682,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,India,1.6144580235921584,0.8507974232340593,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,Brazil,1.6550618207785288,0.8336987750228837,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,Nigeria,1.6895646615620592,0.8194396358158765,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,Vietnam,1.718636052675742,0.8076146610629429,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,Pakistan,2.318847605383008,0.5982323740191486,extreme_abs_151_h3,xgboost,local,2.0
Saudi Arabia,Bangladesh,2.453426803489013,0.5593020486674514,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Australia,0.4596832087370165,1.3860852738242877,extreme_abs_151_h3,xgboost,local,2.0
South Africa,France,0.5047514843855468,1.3552003269568778,extreme_abs_151_h3,xgboost,local,2.0
South Africa,United Kingdom,0.5334577666317704,1.3358878741439832,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Germany,0.5338569516836945,1.335621267516011,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Thailand,0.6255165805372858,1.275791458898454,extreme_abs_151_h3,xgboost,local,2.0
South Africa,South Korea,0.6278181288249653,1.2743241555039526,extreme_abs_151_h3,xgboost,local,2.0
South Africa,United States,0.7295693951778642,1.211113677314836,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Saudi Arabia,0.872978089473261,1.1273119388064632,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Turkey,0.8881336132312787,1.1188017222910729,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Japan,0.9276359736067722,1.0969208655737694,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Philippines,1.046905286322305,1.033418651320053,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Indonesia,1.1282823375440183,0.9922143261940224,extreme_abs_151_h3,xgboost,local,2.0
South Africa,China,1.1804124252598425,0.9666863553684676,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Ethiopia,1.2272374962432897,0.9443166641721608,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Russia,1.385240005192198,0.8725852043773452,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Mexico,1.3857670792085983,0.8723552761818089,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Brazil,1.4057501923048874,0.8636824885847335,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Vietnam,1.5310829146393523,0.8112196452263923,extreme_abs_151_h3,xgboost,local,2.0
South Africa,India,1.6189956827530037,0.7763337096678236,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Egypt,1.6354854699677617,0.7699592353694245,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Nigeria,1.931769924569931,0.6639423643733847,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Bangladesh,2.6615596344902177,0.4609550303110943,extreme_abs_151_h3,xgboost,local,2.0
South Africa,Pakistan,2.686368385754775,0.4552724880235852,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Japan,0.5930898646905709,1.272054518532005,extreme_abs_151_h3,xgboost,local,2.0
South Korea,South Africa,0.6278181288249653,1.2501570612404358,extreme_abs_151_h3,xgboost,local,2.0
South Korea,United States,0.6375107428346092,1.2441130736565358,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Thailand,0.678294699446288,1.2190000689997769,extreme_abs_151_h3,xgboost,local,2.0
South Korea,France,0.7238010685349808,1.1915770985038483,extreme_abs_151_h3,xgboost,local,2.0
South Korea,United Kingdom,0.730730693797889,1.1874556512659644,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Germany,0.7544999052504555,1.1734267382078762,extreme_abs_151_h3,xgboost,local,2.0
South Korea,China,0.8116207776419144,1.140387216128958,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Turkey,0.9462675389958553,1.0661398274186429,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Indonesia,0.9584397859945458,1.059670874153618,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Saudi Arabia,0.965086317820416,1.0561551511355107,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Philippines,0.9945856931324282,1.0406915147891065,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Ethiopia,1.0144604045815353,1.030401007903922,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Australia,1.0260601933613132,1.0244420881357317,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Russia,1.1377642384572602,0.9687934357633072,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Mexico,1.1853126854541198,0.9460327548985468,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Brazil,1.2376871926468138,0.9215803236288524,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Vietnam,1.4080602119375194,0.8463249858218315,extreme_abs_151_h3,xgboost,local,2.0
South Korea,India,1.4978797128909678,0.8091575780485932,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Egypt,1.5657295736363894,0.7821673725125248,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Nigeria,1.645821743898723,0.7514635190667055,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Bangladesh,2.411725592259653,0.512382153242335,extreme_abs_151_h3,xgboost,local,2.0
South Korea,Pakistan,2.4351106985239594,0.5064259869453756,extreme_abs_151_h3,xgboost,local,2.0
Thailand,United Kingdom,0.2971548981872281,1.3722253650811749,extreme_abs_151_h3,xgboost,local,2.0
Thailand,Germany,0.3646699533048578,1.3266755790981972,extreme_abs_151_h3,xgboost,local,2.0
Thailand,Turkey,0.4121156125469599,1.2955734541830273,extreme_abs_151_h3,xgboost,local,2.0
Thailand,France,0.5095174316829632,1.233989614510453,extreme_abs_151_h3,xgboost,local,2.0
Thailand,South Africa,0.6255165805372858,1.164454730430544,extreme_abs_151_h3,xgboost,local,2.0
Thailand,Philippines,0.627477546496159,1.1633135619266013,extreme_abs_151_h3,xgboost,local,2.0
Thailand,United States,0.6462221949445969,1.1524615438030383,extreme_abs_151_h3,xgboost,local,2.0
Thailand,South Korea,0.678294699446288,1.1341277751398064,extreme_abs_151_h3,xgboost,local,2.0
Thailand,Australia,0.7992529838949864,1.067569674906358,extreme_abs_151_h3,xgboost,local,2.0
Thailand,Japan,0.8890336191513076,1.0207058681929984,extreme_abs_151_h3,xgboost,local,2.0
Thailand,Ethiopia,0.9047178108493616,1.0127326989809873,extreme_abs_151_h3,xgboost,local,2.0
Thailand,Indonesia,0.9169852808798866,1.006539876944711,extreme_abs_151_h3,xgboost,local,2.0
Thailand,Saudi Arabia,0.9481364698249768,0.9909838814278618,extreme_abs_151_h3,xgboost,local,2.0
Thailand,Mexico,0.9654428768158206,0.9824456908681516,extreme_abs_151_h3,xgboost,local,2.0
Thailand,Russia,0.9786545122788826,0.975977221988298,extreme_abs_151_h3,xgboost,local,2.0
Thailand,China,1.005441413011853,0.9629926676008868,extreme_abs_151_h3,xgboost,local,2.0
Thailand,Vietnam,1.0318751792253202,0.9503486474095704,extreme_abs_151_h3,xgboost,local,2.0
Thailand,Brazil,1.068645427013376,0.9330360049775666,extreme_abs_151_h3,xgboost,local,2.0
Thailand,Egypt,1.3644490660439188,0.8047582897342803,extreme_abs_151_h3,xgboost,local,2.0
Thailand,India,1.4418128720344752,0.7742230947247782,extreme_abs_151_h3,xgboost,local,2.0
Thailand,Nigeria,1.6640021904519622,0.6928166632037692,extreme_abs_151_h3,xgboost,local,2.0
Thailand,Pakistan,2.3391670085379253,0.4943199600252156,extreme_abs_151_h3,xgboost,local,2.0
Thailand,Bangladesh,2.366016708545493,0.4877281348417251,extreme_abs_151_h3,xgboost,local,2.0
Turkey,Thailand,0.4121156125469599,1.3519540905105685,extreme_abs_151_h3,xgboost,local,2.0
Turkey,United Kingdom,0.604371194307171,1.2280446996650425,extreme_abs_151_h3,xgboost,local,2.0
Turkey,Germany,0.649046783567134,1.2009170038156212,extreme_abs_151_h3,xgboost,local,2.0
Turkey,Philippines,0.6924322079071176,1.1751463847957218,extreme_abs_151_h3,xgboost,local,2.0
Turkey,France,0.7817358979221979,1.1238281829397685,extreme_abs_151_h3,xgboost,local,2.0
Turkey,Ethiopia,0.8765522020151557,1.0717927627041168,extreme_abs_151_h3,xgboost,local,2.0
Turkey,South Africa,0.8881336132312787,1.0656042615295402,extreme_abs_151_h3,xgboost,local,2.0
Turkey,Mexico,0.8883618333425969,1.0654826723053552,extreme_abs_151_h3,xgboost,local,2.0
Turkey,Vietnam,0.8954573012850566,1.0617093206147967,extreme_abs_151_h3,xgboost,local,2.0
Turkey,Russia,0.926954949784314,1.0451196241150216,extreme_abs_151_h3,xgboost,local,2.0
Turkey,South Korea,0.9462675389958553,1.0350762102484403,extreme_abs_151_h3,xgboost,local,2.0
Turkey,United States,0.967069136915196,1.0243663826057157,extreme_abs_151_h3,xgboost,local,2.0
Turkey,Saudi Arabia,0.9980003446025204,1.0086458153167943,extreme_abs_151_h3,xgboost,local,2.0
Turkey,Australia,1.010776429052223,1.002223079453656,extreme_abs_151_h3,xgboost,local,2.0
Turkey,Indonesia,1.0369904980250078,0.9891726202301496,extreme_abs_151_h3,xgboost,local,2.0
Turkey,China,1.0674437068680829,0.9742249698165304,extreme_abs_151_h3,xgboost,local,2.0
Turkey,Brazil,1.1065560331041222,0.9553579519264108,extreme_abs_151_h3,xgboost,local,2.0
Turkey,Egypt,1.136914815064486,0.9409657091349846,extreme_abs_151_h3,xgboost,local,2.0
Turkey,Japan,1.1854685393452933,0.9183970706199596,extreme_abs_151_h3,xgboost,local,2.0
Turkey,India,1.2804797733480349,0.8757881457204868,extreme_abs_151_h3,xgboost,local,2.0
Turkey,Nigeria,1.5476708697797985,0.76626546571435,extreme_abs_151_h3,xgboost,local,2.0
Turkey,Pakistan,2.142419669537149,0.5691558344076665,extreme_abs_151_h3,xgboost,local,2.0
Turkey,Bangladesh,2.208123600899585,0.5507617418093047,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Germany,0.072809756257476,1.5529515954004245,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Thailand,0.2971548981872281,1.3881678779021474,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,France,0.406012609056984,1.3146309092199255,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,South Africa,0.5334577666317704,1.2334725093639909,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,United States,0.5528955772226839,1.2215425737237326,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Turkey,0.604371194307171,1.1905038920643023,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Australia,0.639483958471362,1.1697853543117034,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Philippines,0.6567595213429097,1.1597245182998883,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,South Korea,0.730730693797889,1.1176149507963389,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Japan,0.8250468850000319,1.066133775529012,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Indonesia,0.9581973575616084,0.9974667885898608,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Saudi Arabia,0.9864275655517036,0.9834863409899814,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Ethiopia,0.9903181255403402,0.9815750442924966,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Mexico,1.0780459494828123,0.9394499623871,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Russia,1.085680178560763,0.93587080964082,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Brazil,1.103551003094798,0.9275456678062234,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,China,1.1357664500685365,0.9127247051032644,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Vietnam,1.1431040761010547,0.9093822240431316,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Egypt,1.5723400706729675,0.733734683763299,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,India,1.609488326999242,0.7202319902871489,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Nigeria,1.8191442728696985,0.6485540820658359,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Pakistan,2.557577538984198,0.4483296388504855,extreme_abs_151_h3,xgboost,local,2.0
United Kingdom,Bangladesh,2.562980562547501,0.447120105568887,extreme_abs_151_h3,xgboost,local,2.0
United States,France,0.4112270599316971,1.3858395537090131,extreme_abs_151_h3,xgboost,local,2.0
United States,Japan,0.4462832415303286,1.3617600822587796,extreme_abs_151_h3,xgboost,local,2.0
United States,Germany,0.5509713228446906,1.2923134709363322,extreme_abs_151_h3,xgboost,local,2.0
United States,United Kingdom,0.5528955772226839,1.2910706989574612,extreme_abs_151_h3,xgboost,local,2.0
United States,South Korea,0.6375107428346092,1.2375879584876504,extreme_abs_151_h3,xgboost,local,2.0
United States,Thailand,0.6462221949445969,1.232209087320313,extreme_abs_151_h3,xgboost,local,2.0
United States,South Africa,0.7295693951778642,1.1819137707433145,extreme_abs_151_h3,xgboost,local,2.0
United States,Philippines,0.8941462299687519,1.0885500125438037,extreme_abs_151_h3,xgboost,local,2.0
United States,Australia,0.932887045957595,1.067667261336017,extreme_abs_151_h3,xgboost,local,2.0
United States,Turkey,0.967069136915196,1.0495747618869806,extreme_abs_151_h3,xgboost,local,2.0
United States,Indonesia,0.987833481223088,1.0387342673350832,extreme_abs_151_h3,xgboost,local,2.0
United States,China,1.0568225016671278,1.0035145727622974,extreme_abs_151_h3,xgboost,local,2.0
United States,Saudi Arabia,1.0675789685899777,0.998131924651725,extreme_abs_151_h3,xgboost,local,2.0
United States,Russia,1.080679243782298,0.9916153886089374,extreme_abs_151_h3,xgboost,local,2.0
United States,Ethiopia,1.0973130537622289,0.9834024182239752,extreme_abs_151_h3,xgboost,local,2.0
United States,Mexico,1.1626478821446038,0.9517962605190884,extreme_abs_151_h3,xgboost,local,2.0
United States,Brazil,1.222450413231151,0.9237576320743972,extreme_abs_151_h3,xgboost,local,2.0
United States,Vietnam,1.36010680156899,0.8623157820946311,extreme_abs_151_h3,xgboost,local,2.0
United States,Egypt,1.6806855599210937,0.7346044278544569,extreme_abs_151_h3,xgboost,local,2.0
United States,India,1.7705155556954872,0.7023396809918394,extreme_abs_151_h3,xgboost,local,2.0
United States,Nigeria,1.8494785859483196,0.6751505127893305,extreme_abs_151_h3,xgboost,local,2.0
United States,Bangladesh,2.558816408237308,0.4735543723590814,extreme_abs_151_h3,xgboost,local,2.0
United States,Pakistan,2.5628676502233048,0.472596101555493,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,Philippines,0.5635514477773921,1.4494552398750051,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,Brazil,0.8747626907354921,1.2405839146918136,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,Turkey,0.8954573012850566,1.2278133983642363,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,Russia,0.9307692930369752,1.2063253844185595,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,Thailand,1.0318751792253202,1.1468578786810937,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,Ethiopia,1.044368295725716,1.1397162925259117,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,Indonesia,1.0448078849710938,1.1394658165410692,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,Mexico,1.076470620564732,1.1215685569579226,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,United Kingdom,1.1431040761010547,1.084817179936888,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,Germany,1.16838110207191,1.0711929800860591,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,China,1.3111608618478474,0.9973865033122,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,France,1.3581317110482074,0.9742353788879998,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,United States,1.36010680156899,0.9732737522601344,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,India,1.405277882628883,0.9515382168354264,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,South Korea,1.4080602119375194,0.9502153908486533,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,Japan,1.4445626407282712,0.933030109200298,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,South Africa,1.5310829146393523,0.8935276990674408,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,Australia,1.6619473016915198,0.836933938815231,extreme_abs_151_h3,xgboost,local,2.0
Vietnam,Egypt,1.6877117561894068,0.8262215137154117,extreme_abs_151_h3,xgboost,local,2.0
