split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h3,Australia,logistic_regression,linear,validation,47207,6407,0.13572139725040777,0.8768402991081831,0.8553342277288627,0.5296826509160076,0.8258155142812549,0.6454013173944865,0.7854400265354344,36102,4698,1116,5291,0.11514705882352941,0.17418448571874512,0.9319781366581282,0.739192496203015
leave_one_country_out,extreme_abs_151_h3,Australia,logistic_regression,linear,test,10293,1,9.71534052268532e-05,0.9999028465947731,0.5,0.0,0.0,0.0,0.49997571046878797,10292,0,1,0,0.0,1.0,0.7794403420132141,0.00044033465433729633
