split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h1,Bangladesh,decision_tree,tree,validation,47813,5396,0.11285633614289,0.8959488005354193,0.8994635850386083,0.5225495447241564,0.9040029651593773,0.6622768311723576,0.800388678272377,37960,4457,518,4878,0.10507579508216046,0.09599703484062268,0.9546203283356344,0.8111427196910619
leave_one_country_out,extreme_abs_151_h1,Bangladesh,decision_tree,tree,test,10868,7466,0.686970923813029,0.7869893264630107,0.6796794892086139,0.7774426370785307,0.9666488079292794,0.8617827930025673,0.6987879274818332,1336,2066,249,7217,0.6072898295120517,0.0333511920707206,0.8835565636135627,0.9423364760960413
