split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h3,South Africa,logistic_regression,linear,validation,47165,6398,0.13565143644651753,0.876751828686526,0.8548479532810807,0.5293409569665964,0.8247889965614255,0.6448341174314168,0.7851365538608414,36075,4692,1121,5277,0.11509308999926411,0.17521100343857454,0.9336624760695071,0.7436500694320389
leave_one_country_out,extreme_abs_151_h3,South Africa,logistic_regression,linear,test,10575,61,0.005768321513002364,0.9936643026004728,0.4997146661594065,0.0,0.0,0.0,0.4984110420718114,10508,6,61,0,0.0005706676811869887,1.0,0.3911007025761124,0.004348443637076276
