split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h1,Indonesia,decision_tree,tree,validation,47426,6281,0.1324379032598153,0.9063172099692152,0.9127536847301789,0.594372561100842,0.9215093138035345,0.7226418627879393,0.83314110822347,37195,3950,493,5788,0.09600194434317658,0.07849068619646553,0.9642445977370157,0.8469820899612013
leave_one_country_out,extreme_abs_151_h1,Indonesia,decision_tree,tree,test,13442,1568,0.11664930813866985,0.7865644993304568,0.6417222459979444,0.260933480338111,0.4528061224489796,0.3310795057122872,0.6020522556222423,9863,2011,858,710,0.1693616304530908,0.5471938775510204,0.6669920431537951,0.23601577232705687
