split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h3,Egypt,logistic_regression,linear,validation,46509,5662,0.12173987830312413,0.8967511664409039,0.881887243897991,0.548292902066487,0.8622394913458142,0.6703281614719209,0.8045593797723138,36825,4022,780,4882,0.0984650035498323,0.1377605086541858,0.9507574323173423,0.7855513978164536
leave_one_country_out,extreme_abs_151_h3,Egypt,logistic_regression,linear,test,14946,4966,0.33226281279272046,0.5848387528435702,0.49599680633921894,0.32475247524752476,0.23117196939186468,0.2700858722503235,0.49000530347591675,7593,2387,3818,1148,0.23917835671342685,0.7688280306081353,0.5037833217784744,0.3381711878208004
