split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h3,France,xgboost,boosting,validation,47038,6407,0.1362090224924529,0.9425358221012798,0.8552527475914644,0.8238894718433019,0.7352895270797565,0.7770721649484537,0.8720445204432571,39624,1007,1696,4711,0.024784031896827544,0.26471047292024347,0.9752079300063813,0.8827529775056326
leave_one_country_out,extreme_abs_151_h3,France,xgboost,boosting,test,11421,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11421,0,0,0,0.0,0.0,,
