split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h1,Saudi Arabia,majority_class,baseline,validation,47834,6496,0.13580298532424634,0.8641970146757536,0.5,0.0,0.0,0.0,0.46357601040685414,41338,0,6496,0,0.0,1.0,0.5,0.13580298532424634
leave_one_country_out,extreme_abs_151_h1,Saudi Arabia,majority_class,baseline,test,10725,135,0.012587412587412588,0.9874125874125874,0.5,0.0,0.0,0.0,0.4968332160450387,10590,0,135,0,0.0,1.0,0.5,0.012587412587412588
