split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h3,Nigeria,random_forest,ensemble,validation,47228,5817,0.12316845938849835,0.9277758956551199,0.9107188422964756,0.651778955336866,0.8880866425992779,0.7518009168303864,0.8547700333287759,38651,2760,651,5166,0.06664895800632682,0.11191335740072202,0.9742800721565847,0.8670797464243134
leave_one_country_out,extreme_abs_151_h3,Nigeria,random_forest,ensemble,test,10152,3938,0.3879038613081166,0.7851654846335697,0.7988386698035841,0.6751744765702892,0.8598273235144743,0.7563945046353178,0.7821264215538495,4585,1629,552,3386,0.2621499839073061,0.14017267648552564,0.8755983678788194,0.8490820692303453
