split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h1,Nigeria,lightgbm,boosting,validation,47898,5913,0.12344983089064261,0.9155288321015491,0.9243542622038856,0.6014343148973161,0.9360730593607306,0.7323365969833289,0.8410939306185856,38317,3668,378,5535,0.08736453495295939,0.0639269406392694,0.9784292711950612,0.8807968842711761
leave_one_country_out,extreme_abs_151_h1,Nigeria,lightgbm,boosting,test,10296,4021,0.39054001554001555,0.7792346542346542,0.8073159934249572,0.6513157894736842,0.9355881621487192,0.7679902010819639,0.7787148782158314,4261,2014,259,3762,0.32095617529880477,0.06441183785128078,0.9195547677482063,0.8810828893431275
