split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h1,Vietnam,xgboost,boosting,validation,47813,6390,0.13364566122184343,0.9464999058833372,0.8685348915764555,0.8243060257278266,0.7621283255086072,0.7919986989754432,0.8806503671528522,40385,1038,1520,4870,0.02505854235569611,0.2378716744913928,0.9789581963585962,0.8928558326853625
leave_one_country_out,extreme_abs_151_h1,Vietnam,xgboost,boosting,test,10868,838,0.0771071034228929,0.9228928965771072,0.5688978410829564,0.5,0.15035799522673032,0.23119266055045873,0.5953018422388059,9904,126,712,126,0.012562313060817547,0.8496420047732697,0.8285185017739146,0.35198989557852184
