split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h1,Indonesia,lightgbm,boosting,validation,47426,6281,0.1324379032598153,0.9198962594357526,0.9283367625753562,0.6330973830973831,0.9398185002388155,0.7565523870554309,0.8543068319115028,37724,3421,378,5903,0.08314497508810305,0.060181499761184525,0.9803676595535894,0.8961283925060145
leave_one_country_out,extreme_abs_151_h1,Indonesia,lightgbm,boosting,test,13442,1568,0.11664930813866985,0.7934831126320488,0.6384423779617961,0.265527950310559,0.4362244897959184,0.3301158301158301,0.604020096236455,9982,1892,884,684,0.15933973387232608,0.5637755102040817,0.6803712579018469,0.21746692915262597
