split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h1,Ethiopia,logistic_regression,linear,validation,47920,6392,0.1333889816360601,0.9059265442404006,0.8956892392701433,0.6003408606731998,0.8817271589486858,0.7143219264892269,0.8290070786580533,37776,3752,756,5636,0.09034868040839915,0.11827284105131414,0.9590694828635004,0.8249808979934679
leave_one_country_out,extreme_abs_151_h1,Ethiopia,logistic_regression,linear,test,10153,828,0.08155225056633507,0.8839751797498276,0.8344908108948207,0.3929008567931457,0.7753623188405797,0.5215272136474411,0.7277553127192598,8333,992,186,642,0.10638069705093833,0.2246376811594203,0.9155032314048517,0.49916475317885906
