split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h3,Ethiopia,decision_tree,tree,validation,47250,6288,0.13307936507936508,0.892973544973545,0.900578398672238,0.5601955990220049,0.910941475826972,0.6937564343244716,0.8144561468171783,36465,4497,560,5728,0.10978467848249597,0.089058524173028,0.9553840951298125,0.8378213043706914
leave_one_country_out,extreme_abs_151_h3,Ethiopia,decision_tree,tree,test,10011,797,0.07961242633103587,0.8390770152831885,0.6472392537786179,0.2253711201079622,0.4190715181932246,0.2931110136024572,0.6011573216014315,8066,1148,463,334,0.12459301063598871,0.5809284818067754,0.7117848732181321,0.2528232676751111
