split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h3,France,decision_tree,tree,validation,47038,6407,0.1362090224924529,0.8915557634253157,0.895421055235431,0.5637944509574052,0.9007335726549087,0.6935047767830319,0.8138142354076461,36166,4465,636,5771,0.10989146218404666,0.09926642734509131,0.9525733543364353,0.8351488592784251
leave_one_country_out,extreme_abs_151_h3,France,decision_tree,tree,test,11421,0,0.0,0.9897557131599685,0.9897557131599685,0.0,0.0,0.0,0.4974257425742574,11304,117,0,0,0.01024428684003152,0.0,,
