split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h1,India,lightgbm,boosting,validation,46375,5405,0.11654986522911051,0.9147816711590296,0.9236635773067408,0.5839205267413654,0.9352451433857539,0.7189588963163135,0.8343676140792629,37368,3602,350,5055,0.0879179887722724,0.06475485661424607,0.9775685871094957,0.8747765704837362
leave_one_country_out,extreme_abs_151_h1,India,lightgbm,boosting,test,20449,7406,0.3621692992322363,0.8354931781505208,0.860421113991571,0.7012547301334395,0.9508506616257089,0.807198532783127,0.8318721875003054,10043,3000,364,7042,0.2300084336425669,0.04914933837429111,0.9440679181010966,0.9005231398738986
