split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h1,Vietnam,logistic_regression,linear,validation,47813,6390,0.13364566122184343,0.9043147261205111,0.8965342619412975,0.5954559798043547,0.8859154929577465,0.712209850915267,0.8274139848964825,37577,3846,729,5661,0.09284696907515148,0.11408450704225352,0.9598482271742993,0.8229809616636365
leave_one_country_out,extreme_abs_151_h1,Vietnam,logistic_regression,linear,test,10868,838,0.0771071034228929,0.8145012881854987,0.7103058366666111,0.22756706753006475,0.5871121718377088,0.328,0.610199829205807,8360,1670,346,492,0.16650049850448653,0.4128878281622912,0.7956075687020085,0.33959414186401005
