split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h3,India,logistic_regression,linear,validation,45727,5316,0.11625516653180834,0.8755877271633827,0.8556878045166427,0.47971723762914625,0.8297592174567344,0.6079525876920957,0.7670073687976353,35627,4784,905,4411,0.11838360842344905,0.1702407825432656,0.9341324884553872,0.7348394314365267
leave_one_country_out,extreme_abs_151_h3,India,logistic_regression,linear,test,20163,7276,0.3608589991568715,0.7641224024202747,0.7963239736035135,0.6171875,0.9120395821880154,0.7361881517639228,0.7614477398877018,8771,4116,640,6636,0.3193916349809886,0.0879604178119846,0.8704921576320376,0.7360850479374692
