split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h3,United States,decision_tree,tree,validation,44627,6402,0.14345575548434805,0.8841284424227486,0.8925686891911027,0.5594743453473766,0.9044048734770385,0.6913020118201898,0.8099904125553372,33666,4559,612,5790,0.11926749509483323,0.09559512652296158,0.9508042021694907,0.8333641707139219
leave_one_country_out,extreme_abs_151_h3,United States,decision_tree,tree,test,27495,35,0.0012729587197672304,0.9929441716675759,0.5256398917906565,0.012269938650306749,0.05714285714285714,0.020202020202020204,0.5083306786657641,27299,161,33,2,0.005863073561544064,0.9428571428571428,0.5096457184476122,0.005732449560261926
