split_name,target,held_out_country,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
leave_one_country_out,extreme_abs_151_h1,Pakistan,majority_class,baseline,validation,47748,5126,0.10735528189662394,0.8926447181033761,0.5,0.0,0.0,0.0,0.47163881819187786,42622,0,5126,0,0.0,1.0,0.5,0.10735528189662394
leave_one_country_out,extreme_abs_151_h1,Pakistan,majority_class,baseline,test,11297,9269,0.8204833141542003,0.17951668584579977,0.5,0.0,0.0,0.0,0.1521951219512195,2028,0,9269,0,0.0,1.0,0.5,0.8204833141542003
