split_name,target,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
random_split,extreme_city_p95_h1,majority_class,baseline,train,230729,13541,0.058687897923538006,0.941312102076462,0.5,0.0,0.0,0.0,0.48488447636504084,217188,0,13541,0,0.0,1.0,0.5,0.058687897923538006
random_split,extreme_city_p95_h1,majority_class,baseline,validation,49443,2902,0.058693849483243334,0.9413061505167567,0.5,0.0,0.0,0.0,0.4848828971495249,46541,0,2902,0,0.0,1.0,0.5,0.058693849483243334
random_split,extreme_city_p95_h1,majority_class,baseline,test,49443,2902,0.058693849483243334,0.9413061505167567,0.5,0.0,0.0,0.0,0.4848828971495249,46541,0,2902,0,0.0,1.0,0.5,0.058693849483243334
random_split,extreme_city_p95_h1,logistic_regression,linear,train,230729,13541,0.058687897923538006,0.667085628594585,0.6715863600903578,0.11229441898085737,0.6766856214459789,0.19262342467337265,0.49146730077190265,144753,72435,4378,9163,0.3335129012652633,0.3233143785540211,0.741523520355501,0.14626619493669
random_split,extreme_city_p95_h1,logistic_regression,linear,validation,49443,2902,0.058693849483243334,0.6689116760714358,0.675829050102345,0.11378756595549439,0.6836664369400414,0.1951027633002262,0.49334758269915313,31089,15452,918,1984,0.33200833673535163,0.31633356305995863,0.7483017685909571,0.14878859667078703
random_split,extreme_city_p95_h1,logistic_regression,linear,test,49443,2902,0.058693849483243334,0.670327447768137,0.6739962471452552,0.11353409484250605,0.6781529979324604,0.19450484285431904,0.49362877234896496,31175,15366,934,1968,0.3301605036419501,0.32184700206753963,0.7437910025635489,0.15241510407112485
random_split,extreme_city_p95_h1,decision_tree,tree,train,230729,13541,0.058687897923538006,0.6790130412735287,0.7470635004291284,0.13471752776436505,0.8241636511335942,0.23158091325053692,0.5143584299569218,145508,71680,2381,11160,0.3300366502753375,0.17583634886640573,0.8283681886672101,0.218247087049931
random_split,extreme_city_p95_h1,decision_tree,tree,validation,49443,2902,0.058693849483243334,0.662742956535809,0.6757834043928068,0.1127045722962713,0.6905582356995176,0.19378233331721703,0.49027760963394196,30764,15777,898,2004,0.3389914269139039,0.3094417643004824,0.7338510514379983,0.15865360393152037
random_split,extreme_city_p95_h1,decision_tree,tree,test,49443,2902,0.058693849483243334,0.6644418825718504,0.6779782485348098,0.11358888951617456,0.6933149552033081,0.19519767159835072,0.49161449932717427,30840,15701,890,2012,0.3373584581336886,0.30668504479669195,0.7334116235610996,0.1536179266843715
random_split,extreme_city_p95_h1,random_forest,ensemble,train,230729,13541,0.058687897923538006,0.9484156737991323,0.950925938948961,0.5338762349634162,0.9537700317554095,0.6845648256122124,0.8282379595509366,205912,11276,626,12915,0.05191815385748752,0.046229968244590504,0.9821184697488503,0.7385830304153592
random_split,extreme_city_p95_h1,random_forest,ensemble,validation,49443,2902,0.058693849483243334,0.8999656169730801,0.6210141688872891,0.2320398531725223,0.3049620951068229,0.26354973198332343,0.604944009964755,43612,2929,2017,885,0.06293375733224468,0.6950379048931771,0.8114562394027358,0.19685734777433933
random_split,extreme_city_p95_h1,random_forest,ensemble,test,49443,2902,0.058693849483243334,0.9002689966223733,0.6229523864087823,0.23449358806595133,0.3087525844245348,0.2665476721701621,0.6065223197498923,43616,2925,2006,896,0.0628478116069702,0.6912474155754652,0.8059549281603169,0.19970451044744142
temporal_split,extreme_city_p95_h1,majority_class,baseline,train,221280,13466,0.06085502530730297,0.9391449746926971,0.5,0.0,0.0,0.0,0.4843087994705123,207814,0,13466,0,0.0,1.0,0.5,0.06085502530730297
temporal_split,extreme_city_p95_h1,majority_class,baseline,validation,55320,3118,0.05636297903109183,0.9436370209689082,0.5,0.0,0.0,0.0,0.4855006417291345,52202,0,3118,0,0.0,1.0,0.5,0.05636297903109183
temporal_split,extreme_city_p95_h1,majority_class,baseline,test,53015,2761,0.052079600113175514,0.9479203998868245,0.5,0.0,0.0,0.0,0.4866319999225324,50254,0,2761,0,0.0,1.0,0.5,0.052079600113175514
temporal_split,extreme_city_p95_h1,logistic_regression,linear,train,221280,13466,0.06085502530730297,0.6643212219812002,0.6723165651402354,0.11590980862755006,0.6814198722709045,0.1981194200645572,0.4929253227708627,137825,69989,4290,9176,0.33678674199043374,0.3185801277290955,0.7415929742300847,0.14877484474091038
temporal_split,extreme_city_p95_h1,logistic_regression,linear,validation,55320,3118,0.05636297903109183,0.698355025307303,0.6634535947703424,0.11144837065460168,0.6241180243745991,0.1891248359978619,0.5019196536503228,36687,15515,1172,1946,0.2972108348339144,0.3758819756254009,0.7382371445565516,0.1529192514278392
temporal_split,extreme_city_p95_h1,logistic_regression,linear,test,53015,2761,0.052079600113175514,0.734603414128077,0.6649065845829156,0.11140127826266236,0.5871061209706628,0.18726894639556377,0.5143382762591674,37324,12930,1140,1621,0.25729295180483147,0.4128938790293372,0.7366881637875032,0.13808531784699762
temporal_split,extreme_city_p95_h1,decision_tree,tree,train,221280,13466,0.06085502530730297,0.6957067968185104,0.7490996962545328,0.14410676532769556,0.8098915787910292,0.24467727099365086,0.527076421775807,143040,64774,2560,10906,0.31169218628196366,0.19010842120897073,0.8320788340098899,0.23119089436560067
temporal_split,extreme_city_p95_h1,decision_tree,tree,validation,55320,3118,0.05636297903109183,0.6790853217642806,0.6692260469205589,0.10950424248892683,0.6581141757536882,0.18776593311067394,0.49390324070692004,35515,16687,1066,2052,0.3196620819125704,0.34188582424631175,0.7306521928840153,0.13939811968652427
temporal_split,extreme_city_p95_h1,decision_tree,tree,test,53015,2761,0.052079600113175514,0.6910119777421484,0.6603969797932119,0.10124136315727837,0.6262223831944947,0.17430314027924795,0.49212424710125574,34905,15349,1032,1729,0.305428423608071,0.37377761680550525,0.7214017297741381,0.12721380004155572
temporal_split,extreme_city_p95_h1,random_forest,ensemble,train,221280,13466,0.06085502530730297,0.9460186189443239,0.9469531704775056,0.531672983216026,0.948017228575672,0.6812711796568562,0.8258916978359229,196569,11245,700,12766,0.05411088762066078,0.05198277142432794,0.9812780484100911,0.7332091734387388
temporal_split,extreme_city_p95_h1,random_forest,ensemble,validation,55320,3118,0.05636297903109183,0.9001446131597975,0.6259265611488642,0.22546782291191236,0.3168697883258499,0.2634666666666667,0.6049541981772348,48808,3394,2130,988,0.06501666602812153,0.6831302116741501,0.8024760675207049,0.1863157394694681
temporal_split,extreme_city_p95_h1,random_forest,ensemble,test,53015,2761,0.052079600113175514,0.9105536169008771,0.609846398982052,0.21659513590844062,0.2741760231800072,0.2420076726342711,0.5972401303416309,47516,2738,2004,757,0.05448322521590321,0.7258239768199928,0.8017029808745423,0.16192608404196135
