split_name,target,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
random_split,extreme_abs_201_h1,majority_class,baseline,train,230729,9616,0.041676598953750935,0.958323401046249,0.5,0.0,0.0,0.0,0.4893591122560541,221113,0,9616,0,0.0,1.0,0.5,0.041676598953750935
random_split,extreme_abs_201_h1,majority_class,baseline,validation,49443,2061,0.041684363812875436,0.9583156361871246,0.5,0.0,0.0,0.0,0.4893570875290473,47382,0,2061,0,0.0,1.0,0.5,0.041684363812875436
random_split,extreme_abs_201_h1,majority_class,baseline,test,49443,2061,0.041684363812875436,0.9583156361871246,0.5,0.0,0.0,0.0,0.4893570875290473,47382,0,2061,0,0.0,1.0,0.5,0.041684363812875436
random_split,extreme_abs_201_h1,logistic_regression,linear,train,230729,9616,0.041676598953750935,0.938659639663848,0.9435759280102622,0.40044762364506076,0.9489392678868552,0.5632194549887356,0.7651165040148605,207451,13662,491,9125,0.06178741186633079,0.05106073211314476,0.9833785799910939,0.7494688297108822
random_split,extreme_abs_201_h1,logistic_regression,linear,validation,49443,2061,0.041684363812875436,0.9398701535101025,0.9435661267641849,0.4053549190535492,0.9475982532751092,0.5678150894025294,0.7677511652953499,44517,2865,108,1953,0.06046599974673927,0.05240174672489083,0.9844984811831434,0.7554462602830642
random_split,extreme_abs_201_h1,logistic_regression,linear,test,49443,2061,0.041684363812875436,0.9389397892522703,0.9426166140637614,0.401440329218107,0.9466278505579816,0.5637913596301113,0.7654818267187691,44473,2909,110,1951,0.061394622430458824,0.053372149442018436,0.9831280653667465,0.7547755074754294
random_split,extreme_abs_201_h1,decision_tree,tree,train,230729,9616,0.041676598953750935,0.9454858296963103,0.9654898124383033,0.43252847380410026,0.9873128119800333,0.6015332953177469,0.7861373919388321,208657,12456,122,9494,0.05633318710342675,0.012687188019966721,0.9902388296870184,0.8226696570330622
random_split,extreme_abs_201_h1,decision_tree,tree,validation,49443,2061,0.041684363812875436,0.9432680055821856,0.9418582296558733,0.41948051948051945,0.9403202328966521,0.5801526717557252,0.7748656640054045,44700,2682,123,1938,0.05660377358490566,0.05967976710334789,0.9602460370870296,0.7625408014106944
random_split,extreme_abs_201_h1,decision_tree,tree,test,49443,2061,0.041684363812875436,0.9427623728333637,0.9457712830715845,0.41785943174535356,0.9490538573508006,0.5802432512607535,0.7747652269500502,44657,2725,105,1956,0.05751129120763159,0.050946142649199416,0.9641386971359439,0.7679236209376159
random_split,extreme_abs_201_h1,random_forest,ensemble,train,230729,9616,0.041676598953750935,0.9680534306480764,0.980049516527387,0.5665974488282409,0.9931364392678869,0.7215443315326207,0.8522994987670667,213808,7305,66,9550,0.033037406213112755,0.006863560732113145,0.9954032644732371,0.900984444252916
random_split,extreme_abs_201_h1,random_forest,ensemble,validation,49443,2061,0.041684363812875436,0.9643225532431284,0.9498267879688496,0.541795665634675,0.9340126152353226,0.685785536159601,0.8334365539962598,45754,1628,136,1925,0.03435903929762357,0.06598738476467735,0.9900712515460917,0.818949722237042
random_split,extreme_abs_201_h1,random_forest,ensemble,test,49443,2061,0.041684363812875436,0.9633315130554376,0.9446687509988039,0.5348119034250421,0.9243085880640466,0.6775742486217322,0.8290672997287702,45725,1657,156,1905,0.034971086066438735,0.07569141193595343,0.9900924282885151,0.8282730364650195
