target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization,91,Indonesia,validation,47426,6281,0.1324379032598153,0.9498587272803947,0.8776123227430902,0.8314931204348565,0.7793345008756567,0.80456936226167,0.8879046317863427,40153,992,1386,4895,0.024109855389476242,0.22066549912434325,0.9812989054421314,0.9013736943748961
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization,91,Indonesia,test,13442,1568,0.11664930813866985,0.8794822199077518,0.5454145655230258,0.43434343434343436,0.1096938775510204,0.17515274949083504,0.5550723619043261,11650,224,1396,172,0.01886474650496884,0.8903061224489796,0.7469552215782725,0.30126760026058913
