target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization,91,Mexico,validation,47555,6335,0.13321417306276942,0.9465040479444853,0.8670760433456759,0.82551949167096,0.7588003157063931,0.7907550583977628,0.8800433600408142,40204,1016,1528,4807,0.024648229015041243,0.24119968429360694,0.9804558288690595,0.8976762724564323
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization,91,Mexico,test,12584,1206,0.09583598219961856,0.9271296884933249,0.776972858214348,0.6270888302550571,0.5912106135986733,0.6086214255228339,0.7842230895412636,10954,424,493,713,0.03726489716997715,0.4087893864013267,0.9230134701776754,0.6296423695269641
