target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization,91,France,validation,47038,6407,0.1362090224924529,0.9449806539393681,0.8658706509003397,0.8245792962774094,0.7571406274387389,0.7894222945484134,0.8788893684856609,39599,1032,1556,4851,0.02539932563805961,0.2428593725612611,0.9777496741670555,0.8912316021299681
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization,91,France,test,11421,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11421,0,0,0,0.0,0.0,,
