target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization,91,France,validation,47705,6516,0.13658945603186248,0.9461691646577927,0.8680583826243726,0.8309859154929577,0.7605893186003683,0.7942307692307692,0.8816324471982858,40181,1008,1560,4956,0.024472553351623006,0.23941068139963168,0.9790863378582383,0.8947358650024592
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization,91,France,test,11583,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11583,0,0,0,0.0,0.0,,
