target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization,91,Russia,validation,47641,6331,0.13288973783085997,0.9462018009697529,0.8678666940742339,0.8209540034071551,0.7611751697993998,0.7899352512089173,0.8795429195946609,40259,1051,1512,4819,0.02544178165093198,0.23882483020060022,0.9799079552337461,0.8940225035474092
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization,91,Russia,test,12012,1231,0.10248085248085248,0.9555444555444556,0.8352735816862277,0.8530901722391084,0.6839967506092608,0.7592425608656447,0.8673769440116539,10636,145,389,842,0.01344958723680549,0.31600324939073926,0.962801619209894,0.8298457867627407
