target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,random_forest,ensemble,all_plus_local_normalization,91,Brazil,validation,47577,6346,0.1333837778758644,0.9254681884103664,0.9158673095339647,0.6617001617001617,0.9027734005672865,0.763663023193815,0.8597104885151857,38302,2929,617,5729,0.07103878149935727,0.09722659943271351,0.9768020587778896,0.8807596815310509
extreme_abs_151_h1,random_forest,ensemble,all_plus_local_normalization,91,Brazil,test,12441,1135,0.09123060847198779,0.8986415882967607,0.7171507702042734,0.4496,0.4951541850220264,0.4712788259958071,0.7076134539811457,10618,688,573,562,0.06085264461347957,0.5048458149779735,0.8767649004738819,0.4178748239011386
