target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization,91,Philippines,validation,45748,6387,0.1396126606627612,0.9436259508612398,0.8649326525772465,0.8256927813889839,0.755753875058713,0.7891768168069975,0.878319783698403,38342,1019,1560,4827,0.025888569904219914,0.244246124941287,0.9779887054073034,0.8929970412652217
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization,91,Philippines,test,20022,138,0.0068924183398261915,0.9929078014184397,0.499899416616375,0.0,0.0,0.0,0.498220640569395,19880,4,138,0,0.0002011667672500503,1.0,0.9065392683360592,0.04975574080695824
