target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,random_forest,ensemble,all_plus_local_normalization,91,Ethiopia,validation,47920,6392,0.1333889816360601,0.9260642737896494,0.9135290808511602,0.6654279410056904,0.896433041301627,0.7638472305538893,0.8600091454178455,38647,2881,662,5730,0.0693748795993065,0.10356695869837297,0.9765157260634983,0.8822516603841207
extreme_abs_151_h1,random_forest,ensemble,all_plus_local_normalization,91,Ethiopia,test,10153,828,0.08155225056633507,0.9161824091401556,0.7975500252554688,0.4896302975653742,0.6557971014492754,0.5606608156943728,0.7571663814984466,8759,566,285,543,0.0606970509383378,0.3442028985507246,0.9319766613565424,0.5426786601854996
