target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,random_forest,ensemble,all_plus_local_normalization,91,Pakistan,validation,47748,5126,0.10735528189662394,0.9205202312138728,0.9045948667645074,0.5860374919198449,0.8843152555598908,0.7049218567763005,0.8294985032656235,39420,3202,593,4533,0.07512552203087608,0.11568474444010925,0.9725112583568835,0.8345973247748361
extreme_abs_151_h1,random_forest,ensemble,all_plus_local_normalization,91,Pakistan,test,11297,9269,0.8204833141542003,0.8914756129946003,0.7177626828883706,0.8909303003791192,0.9887798036465638,0.9373082429944773,0.7668766363096152,906,1122,104,9165,0.5532544378698225,0.011220196353436185,0.9050354589102442,0.975830474083133
