target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,random_forest,ensemble,all_plus_local_normalization,91,Egypt,validation,47169,5761,0.1221353007271725,0.9402573724268057,0.924729788313037,0.6968561872909699,0.9041833015101545,0.7870957993351466,0.8761747152824779,39142,2266,552,5209,0.05472372488408037,0.09581669848984552,0.9812953818171112,0.8991763552651828
extreme_abs_151_h1,random_forest,ensemble,all_plus_local_normalization,91,Egypt,test,15158,5032,0.33196991687557725,0.5829924792188943,0.6042057280177553,0.41948782011242974,0.6673290937996821,0.5151491907647465,0.5746647047637032,5479,4647,1674,3358,0.45891763776417144,0.332670906200318,0.6489698793610681,0.4410030819297319
