target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization,91,Thailand,validation,47292,6400,0.13532944261185825,0.9443880571766895,0.8647122679864032,0.8194915254237288,0.75546875,0.7861788617886178,0.8771081951741203,39827,1065,1565,4835,0.026044214027193584,0.24453125,0.9773916639409909,0.8883399887790246
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization,91,Thailand,test,9729,51,0.005242059821153253,0.9938328707986432,0.4995350278983261,0.0,0.0,0.0,0.4984534488091556,9669,9,51,0,0.0009299442033477991,1.0,0.9491326598835442,0.052501227376228206
