target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,random_forest,ensemble,all_plus_local_normalization,91,Australia,validation,47877,6516,0.13609875305470268,0.925601019278568,0.9145326579878386,0.6684919005247547,0.8993247391037447,0.7669153252192121,0.861325740947413,38455,2906,656,5860,0.0702594231280675,0.10067526089625538,0.9761272785552603,0.883396831459751
extreme_abs_151_h1,random_forest,ensemble,all_plus_local_normalization,91,Australia,test,10439,1,9.579461634256155e-05,0.9998084107673149,0.4999520981030849,0.0,0.0,0.0,0.4999520981030849,10437,1,1,0,9.580379383023568e-05,1.0,0.30772178578271703,9.579461634256155e-05
