target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,random_forest,ensemble,all_plus_local_normalization,91,Indonesia,validation,47426,6281,0.1324379032598153,0.9271707502213975,0.919713179973304,0.6643795790208163,0.9095685400413946,0.7678763440860215,0.8623431137726161,38259,2886,568,5713,0.07014218009478673,0.09043145995860531,0.9784838081714768,0.8887000248348212
extreme_abs_151_h1,random_forest,ensemble,all_plus_local_normalization,91,Indonesia,test,13442,1568,0.11664930813866985,0.8508406487129891,0.6338212584174651,0.357839947950553,0.350765306122449,0.35426731078904994,0.6349746074951179,10887,987,1018,550,0.08312278928751896,0.6492346938775511,0.7446628695692527,0.29955522776063725
