target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization,91,Egypt,validation,47169,5761,0.1221353007271725,0.9562848480993873,0.8843220650964877,0.8429445577600594,0.7890991147370249,0.8151335843643536,0.895172581757095,40561,847,1215,4546,0.02045498454404946,0.21090088526297518,0.9845738522494565,0.9135127813216816
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization,91,Egypt,test,15158,5032,0.33196991687557725,0.658266262039847,0.5885156840973841,0.48141637368156703,0.3809618441971383,0.4253383625471489,0.591084353557867,8061,2065,3115,1917,0.20393047600237013,0.6190381558028617,0.6647096347547138,0.4448778760417857
