target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization,91,Brazil,validation,46911,6237,0.13295389141139605,0.9468568139668735,0.8671358212957269,0.8273871983210913,0.7585377585377585,0.7914680050188205,0.880508087305482,39687,987,1506,4731,0.024266115946304765,0.24146224146224146,0.9797379877775215,0.8948304165744527
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization,91,Brazil,test,12267,1135,0.0925246596559876,0.9077198989157903,0.518332948154386,0.5168539325842697,0.04052863436123348,0.07516339869281045,0.513300275064981,11089,43,1089,46,0.0038627380524613726,0.9594713656387666,0.8378020422926485,0.34604290975122015
