target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization,91,Philippines,validation,46397,6495,0.1399874991917581,0.9449748906179278,0.8699782480935103,0.8281718281718282,0.7658198614318706,0.7957763378929685,0.8819901454575126,38870,1032,1521,4974,0.025863365244849883,0.23418013856812933,0.9795356745658889,0.896984831055223
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization,91,Philippines,test,20306,142,0.006993006993006993,0.9927607603663942,0.5033723467565959,0.14285714285714285,0.007042253521126761,0.013422818791946308,0.5048949350861098,20158,6,141,1,0.00029756000793493357,0.9929577464788732,0.9104752997253508,0.06640000259920274
