target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization,91,Bangladesh,validation,47144,5308,0.11259120991006279,0.9498345494654675,0.8556035055748961,0.8034646318828624,0.7339864355689525,0.7671556561976962,0.8695223669727472,40883,953,1412,3896,0.022779424419160532,0.26601356443104746,0.9783095313757174,0.8691462819716254
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization,91,Bangladesh,test,10716,7331,0.6841172079134005,0.8294139604329974,0.7981227006498174,0.8695768972464741,0.8830991679170646,0.876285868976719,0.8008232229498979,2414,971,857,6474,0.28685376661742984,0.11690083208293547,0.900205638144163,0.9513064217290619
