target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,random_forest,ensemble,all_plus_local_normalization,91,Thailand,validation,47963,6508,0.13568792610970956,0.9212309488564101,0.9119452028350734,0.6521060842433697,0.89920098340504,0.7559746802738664,0.8545051662022706,38333,3122,656,5852,0.07531057773489326,0.10079901659496004,0.9753153573935556,0.8790635977165219
extreme_abs_151_h1,random_forest,ensemble,all_plus_local_normalization,91,Thailand,test,9867,51,0.005168744299179082,0.9817573730617208,0.5714529699410327,0.05517241379310345,0.1568627450980392,0.08163265306122448,0.5362099185052258,9679,137,43,8,0.01395680521597392,0.8431372549019608,0.9540566022660082,0.059329938531627525
