target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,random_forest,ensemble,all_plus_local_normalization,91,South Africa,validation,47834,6507,0.13603294727599616,0.9214993519254087,0.9115164227728658,0.6540528437080161,0.8978023666820347,0.7567847658527107,0.8549906204713826,38237,3090,665,5842,0.07476952113630314,0.10219763331796526,0.9752776780156929,0.8786058638545309
extreme_abs_151_h1,random_forest,ensemble,all_plus_local_normalization,91,South Africa,test,10725,61,0.005687645687645688,0.9943123543123543,0.5,0.0,0.0,0.0,0.49857403338164474,10664,0,61,0,0.0,1.0,0.9367428947400784,0.11777159952859494
