target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization,91,Turkey,validation,47186,6317,0.1338744542872886,0.9457890052134108,0.866990614339597,0.822107969151671,0.7593794522716479,0.7894996708360764,0.8791940095849076,39831,1038,1520,4797,0.025398223592453938,0.24062054772835206,0.9795201464427207,0.8935703078336782
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization,91,Turkey,test,10434,600,0.05750431282346176,0.9430707303047728,0.5276921903599756,0.546875,0.058333333333333334,0.10542168674698796,0.5380107839793147,9805,29,565,35,0.0029489526133821436,0.9416666666666667,0.8445574876279575,0.26024793897628057
