target,model,model_family,feature_set,n_features,held_out_country,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization,91,Thailand,validation,47963,6508,0.13568792610970956,0.9456247524133186,0.8687378761798936,0.8231687106397083,0.7632145052243393,0.7920586828257057,0.8803908496158654,40388,1067,1541,4967,0.025738752864551923,0.23678549477566072,0.9784733977802073,0.8920862172106078
extreme_abs_151_h1,xgboost,boosting,all_plus_local_normalization,91,Thailand,test,9867,51,0.005168744299179082,0.9945272119185162,0.49984718826405866,0.0,0.0,0.0,0.49862804878048783,9813,3,51,0,0.0003056234718826406,1.0,0.9517574348402769,0.059043493343306164
