target,split_name,feature_set,n_features,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,temporal_split,aqi_pollutants_meteorology,57,logistic_regression,linear,train,221280,28930,0.13073933477946492,0.9040943600867679,0.8943671659431607,0.5890521743148944,0.8811959903214656,0.7060990471969865,0.8243984025028869,174565,17785,3437,25493,0.09246165843514427,0.1188040096785344,0.9566110401028055,0.8159738785708304
extreme_abs_151_h1,temporal_split,aqi_pollutants_meteorology,57,logistic_regression,linear,validation,55320,7449,0.1346529284164859,0.9070318148951555,0.8991829952650049,0.6054894784995425,0.8884414015304067,0.720169758964035,0.8322128642209646,43559,4312,831,6618,0.0900754110003969,0.11155859846959323,0.9605362813913807,0.8344351738965864
extreme_abs_151_h1,temporal_split,aqi_pollutants_meteorology,57,logistic_regression,linear,test,53015,7061,0.13318872017353578,0.9105347543148166,0.9000296855416527,0.613738959764475,0.8857102393428693,0.7250594168454003,0.8358173102204226,42018,3936,807,6254,0.08565086825956392,0.11428976065713072,0.9607028689619528,0.831446014998645
