target,split_name,feature_set,n_features,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,temporal_split,aqi_pollutants_meteorology,57,logistic_regression,linear,train,221280,28937,0.13077096890817064,0.879907809110629,0.8576701092776993,0.5259493531879379,0.8275564156616098,0.6431487350271258,0.7854774134911989,170759,21584,4990,23947,0.1122161971062113,0.1724435843383903,0.93004507061794,0.7381523517039347
extreme_abs_151_h3,temporal_split,aqi_pollutants_meteorology,57,logistic_regression,linear,validation,55320,7465,0.13494215473608098,0.8816702819956616,0.8659168621889789,0.5393171900402156,0.8443402545210985,0.6582080200501254,0.7933288263944226,42471,5384,1162,6303,0.11250653014314074,0.15565974547890155,0.9376718028611631,0.7654999256447859
extreme_abs_151_h3,temporal_split,aqi_pollutants_meteorology,57,logistic_regression,linear,test,48405,6313,0.13042041111455427,0.8834417932031815,0.8672729828872809,0.5335399380185945,0.8453983842863931,0.6542044618779113,0.7920561405471251,37426,4666,976,5337,0.11085241851183122,0.15460161571360684,0.9374723691772509,0.7596971094051987
