target,split_name,feature_set,n_features,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,random_split,all_features,64,random_forest,ensemble,train,227503,29901,0.13143123387383904,0.9433458020333798,0.9492497139122885,0.7114132325893523,0.9572589545500151,0.8162258501461467,0.8913683535153306,185991,11611,1278,28623,0.058759526725438,0.04274104544998495,0.9880490159856721,0.9268361706404287
extreme_abs_151_h3,random_split,all_features,64,random_forest,ensemble,validation,48751,6407,0.1314229451703555,0.9284732620869316,0.9079594697945589,0.674682938502034,0.8801311066021539,0.7638333897731121,0.8608438979516901,39625,2719,768,5639,0.06421216701303609,0.11986889339784611,0.9741420217136281,0.8680511559354075
extreme_abs_151_h3,random_split,all_features,64,random_forest,ensemble,test,48751,6407,0.1314229451703555,0.9246374433344957,0.9066123754952156,0.6594329716485824,0.8821601373497737,0.7547069034584056,0.8550932607544561,39425,2919,755,5652,0.06893538635934253,0.11783986265022632,0.9732693724754514,0.8681046819586851
