target,split_name,feature_set,n_features,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,temporal_split,all_features,64,logistic_regression,linear,train,221280,28930,0.13073933477946492,0.9025171728127259,0.8934305981892418,0.584347706485111,0.8811268579329415,0.7026863120753105,0.8221937075137085,174218,18132,3439,25491,0.09426566155445802,0.11887314206705842,0.9588025750961129,0.8164265229196311
extreme_abs_151_h1,temporal_split,all_features,64,logistic_regression,linear,validation,55320,7449,0.1346529284164859,0.9068510484454085,0.8997020099316618,0.6047254150702427,0.8899181098133978,0.7201129759382977,0.8321205892821849,43538,4333,820,6629,0.09051408995007416,0.11008189018660224,0.9618503748378967,0.8340036267417223
extreme_abs_151_h1,temporal_split,all_features,64,logistic_regression,linear,test,53015,7061,0.13318872017353578,0.9104404413845139,0.9004547317463335,0.6132602095779062,0.8868432233394703,0.7251042149143122,0.835805222669306,42005,3949,799,6262,0.08593375984680332,0.11315677666052967,0.9616528654662186,0.8313587565215789
