target,split_name,feature_set,n_features,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,random_split,aqi_history,22,random_forest,ensemble,train,227503,29901,0.13143123387383904,0.9207087379067529,0.9045855934862269,0.6449200996921273,0.8827129527440554,0.7453089923334322,0.8491771587797168,183070,14532,3507,26394,0.0735417657716015,0.11728704725594462,0.9761254415628158,0.8725454652166369
extreme_abs_151_h3,random_split,aqi_history,22,random_forest,ensemble,validation,48751,6407,0.1314229451703555,0.9097659535189022,0.8762613454205679,0.616230608937254,0.8308100515061652,0.7076105018278498,0.8271307417758287,39029,3315,1084,5323,0.07828736066502928,0.16918994849383487,0.9489159573925068,0.8101949497886717
extreme_abs_151_h3,random_split,aqi_history,22,random_forest,ensemble,test,48751,6407,0.1314229451703555,0.9081659863387418,0.8723598958382326,0.6118710874101554,0.823786483533635,0.70218851859243,0.8239507265748288,38996,3348,1129,5278,0.07906669185716984,0.1762135164663649,0.9482365845458033,0.807273376542792
