target,split_name,feature_set,n_features,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,temporal_split,all_features,64,random_forest,ensemble,train,221280,28937,0.13077096890817064,0.9424484815618221,0.9486632712885468,0.7067214453404104,0.9570791719943326,0.8130642201834862,0.8895264882882259,180850,11493,1242,27695,0.059752629417238995,0.04292082800566748,0.9877870399495327,0.9253379262009752
extreme_abs_151_h3,temporal_split,all_features,64,random_forest,ensemble,validation,55320,7465,0.13494215473608098,0.9273138105567607,0.9107277488937159,0.6754636233951498,0.8880107166778298,0.7672897737137566,0.8621101989250867,44670,3185,836,6629,0.06655521889039807,0.11198928332217013,0.9757292468464438,0.8805176584357697
extreme_abs_151_h3,temporal_split,all_features,64,random_forest,ensemble,test,48405,6313,0.13042041111455427,0.9290775746307199,0.9134407035864008,0.6717147626997376,0.8922857595437985,0.7664466970542214,0.8623187194274773,39339,2753,680,5633,0.06540435237099686,0.10771424045620148,0.9754930624309337,0.8759381007511692
