target,split_name,feature_set,n_features,model,model_family,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h1,temporal_split,aqi_pollutants,51,logistic_regression,linear,train,221280,28930,0.13073933477946492,0.9040672451193058,0.8940725796633071,0.5890486981454932,0.8805392326304874,0.7058856129461317,0.8242860610412978,174578,17772,3456,25474,0.09239407330387314,0.11946076736951261,0.9557618526689423,0.8120810910079679
extreme_abs_151_h1,temporal_split,aqi_pollutants,51,logistic_regression,linear,validation,55320,7449,0.1346529284164859,0.9064895155459147,0.8988696531580926,0.6038321167883212,0.8884414015304067,0.7189961431908306,0.8314543552744387,43529,4342,831,6618,0.09070209521422155,0.11155859846959323,0.9596392482942626,0.8308009490934087
extreme_abs_151_h1,temporal_split,aqi_pollutants,51,logistic_regression,linear,test,53015,7061,0.13318872017353578,0.9102706781099689,0.8999372903564944,0.6128747795414462,0.8858518623424444,0.7245033879654833,0.8354556190416063,42003,3951,806,6255,0.08597728162945555,0.11414813765755559,0.9598949053423416,0.8269595651475782
