target,model,model_family,feature_set,feature_regime,weighting_strategy,temperature,min_weight,max_weight,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,1.0,0.25,4.0,91,United States,0.24914353405797776,1.0053758502375465,1.799943712922741,0.4436062273418125,validation,44627,6402,0.14345575548434805,0.9414480023304278,0.8607482373988344,0.8275981324572022,0.7475788815995001,0.7855560114895364,0.8758256643364198,37228,997,1616,4786,0.026082406801831264,0.25242111840049986,0.9766432497692737,0.8905208723551109
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,1.0,0.25,4.0,91,United States,0.24914353405797776,1.0053758502375465,1.799943712922741,0.4436062273418125,test,27495,35,0.0012729587197672304,0.9987270412802328,0.5,0.0,0.0,0.0,0.4996815576380675,27460,0,35,0,0.0,1.0,0.9095838102174592,0.020329787503357427
