target,model,model_family,feature_set,feature_regime,weighting_strategy,temperature,min_weight,max_weight,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,0.5,0.25,4.0,91,Thailand,0.24487406143749588,0.9727747509101937,2.690147477028865,0.6262768146237796,validation,47292,6400,0.13532944261185825,0.942442696439144,0.855284247224396,0.820383275261324,0.73578125,0.7757825370675453,0.8713830932875449,39861,1031,1691,4709,0.02521275555120806,0.26421875,0.9765031821627702,0.8825216850195475
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,0.5,0.25,4.0,91,Thailand,0.24487406143749588,0.9727747509101937,2.690147477028865,0.6262768146237796,test,9729,51,0.005242059821153253,0.9947579401788468,0.5,0.0,0.0,0.0,0.4986860411191838,9678,0,51,0,0.0,1.0,0.9550000202602223,0.0799946106540406
