target,model,model_family,feature_set,feature_regime,weighting_strategy,temperature,min_weight,max_weight,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,2.0,0.25,4.0,91,Turkey,0.5507617418093047,0.9968174239181044,1.3519540905105683,0.16452796408235068,validation,47186,6317,0.1338744542872886,0.9457254270334421,0.8670208289885613,0.8215753424657535,0.7595377552635745,0.7893394751994736,0.8790947208752948,39827,1042,1519,4798,0.025496097286451833,0.24046224473642552,0.9795109102616484,0.892671287878618
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,2.0,0.25,4.0,91,Turkey,0.5507617418093047,0.9968174239181044,1.3519540905105683,0.16452796408235068,test,10434,600,0.05750431282346176,0.9429748897834004,0.5237288997356111,0.5454545454545454,0.05,0.0916030534351145,0.5310832760867751,9809,25,570,30,0.00254220052877771,0.95,0.8462161887329672,0.2654942891455325
