target,model,model_family,feature_set,feature_regime,weighting_strategy,temperature,min_weight,max_weight,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,2.0,0.25,4.0,91,Japan,0.49627371572695606,1.020045214093758,1.4353654841656611,0.24278926745515442,validation,45410,6407,0.1410922704250165,0.9442413565293988,0.8665149964792221,0.8317068995035096,0.758233182456688,0.7932723709993469,0.880523575409565,38020,983,1549,4858,0.025203189498243725,0.241766817543312,0.9776791271145653,0.8913612760919143
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,2.0,0.25,4.0,91,Japan,0.49627371572695606,1.020045214093758,1.4353654841656611,0.24278926745515442,test,22278,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,22278,0,0,0,0.0,0.0,,
