target,model,model_family,feature_set,feature_regime,weighting_strategy,temperature,min_weight,max_weight,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,0.5,0.25,4.0,91,United Kingdom,0.24345599210955432,0.9640002468978598,3.895295873752869,0.7877313535663484,validation,47207,6407,0.13572139725040777,0.9431652085495795,0.8570622243746882,0.8241643454038997,0.7388793507101608,0.7791951279730064,0.8732901110611297,39790,1010,1673,4734,0.024754901960784313,0.26112064928983925,0.9761872775487596,0.883519833367615
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,0.5,0.25,4.0,91,United Kingdom,0.24345599210955432,0.9640002468978598,3.895295873752869,0.7877313535663484,test,10293,1,9.71534052268532e-05,0.9999028465947731,0.5,0.0,0.0,0.0,0.49997571046878797,10292,0,1,0,0.0,1.0,0.9565682083171394,0.002232142857142857
