target,model,model_family,feature_set,feature_regime,weighting_strategy,temperature,min_weight,max_weight,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,1.0,0.25,4.0,91,China,0.49568495496434123,1.010565903107072,1.5059804682848197,0.22117647535322543,validation,45515,6075,0.1334724815994727,0.9467867735911238,0.869937342966135,0.8236753499911394,0.7651028806584362,0.7933094384707288,0.8813859074540451,38445,995,1427,4648,0.025228194726166327,0.2348971193415638,0.9795904181170125,0.894813352622228
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,1.0,0.25,4.0,91,China,0.49568495496434123,1.010565903107072,1.5059804682848197,0.22117647535322543,test,21573,2215,0.10267463959579104,0.8182913827469522,0.8531716403551755,0.3498855432294418,0.8970654627539504,0.5034203192297948,0.6961104773273676,15666,3692,228,1987,0.19072218204359956,0.10293453724604966,0.9292409132242035,0.6064867369827576
