target,model,model_family,feature_set,feature_regime,weighting_strategy,temperature,min_weight,max_weight,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,1.0,0.25,4.0,91,Pakistan,0.39569699255180546,0.9697022667618682,3.69786101845507,0.6465992192812572,validation,47080,5038,0.10700934579439253,0.9477060322854716,0.8380307569328156,0.788659793814433,0.6984914648670107,0.7408421052631579,0.8558805376303977,41099,943,1519,3519,0.022429951001379574,0.3015085351329893,0.9747644838950912,0.8461801174813787
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,1.0,0.25,4.0,91,Pakistan,0.39569699255180546,0.9697022667618682,3.69786101845507,0.6465992192812572,test,11139,9129,0.8195529221653649,0.7385761738037526,0.7689275443355029,0.9469446441409058,0.7214371782232446,0.818950509823427,0.6744090618216263,1641,369,2543,6586,0.18358208955223881,0.2785628217767554,0.8778444833560317,0.968057199830376
