target,model,model_family,feature_set,feature_regime,weighting_strategy,temperature,min_weight,max_weight,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,1.0,0.25,4.0,91,France,0.24890830841617023,1.014191337763294,1.7492292753086929,0.4609055882346153,validation,47038,6407,0.1362090224924529,0.9433224201709256,0.8603751625813115,0.8212261720762494,0.7463711565475262,0.782011447260834,0.8747190388810095,39590,1041,1625,4782,0.02562083138490315,0.2536288434524739,0.9771282130832196,0.8868666771292161
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,1.0,0.25,4.0,91,France,0.24890830841617023,1.014191337763294,1.7492292753086929,0.4609055882346153,test,11421,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11421,0,0,0,0.0,0.0,,
