target,model,model_family,feature_set,feature_regime,weighting_strategy,temperature,min_weight,max_weight,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,0.5,0.25,4.0,91,Bangladesh,0.3133403587714667,0.9564085684493027,5.013445740343467,1.1396410326831588,validation,47144,5308,0.11259120991006279,0.9486891226879348,0.8459933134679622,0.808324439701174,0.7134513941220799,0.7579305513859702,0.8646168564510373,40938,898,1521,3787,0.021464767186155465,0.28654860587792014,0.97613571767622,0.863942649869197
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,0.5,0.25,4.0,91,Bangladesh,0.3133403587714667,0.9564085684493027,5.013445740343467,1.1396410326831588,test,10716,7331,0.6841172079134005,0.828387458006719,0.7930790856577772,0.864094404667197,0.8889646705770018,0.8763531231089895,0.7979875083451641,2360,1025,814,6517,0.30280649926144754,0.11103532942299822,0.9034565180904546,0.9537286732615111
