target,model,model_family,feature_set,feature_regime,weighting_strategy,temperature,min_weight,max_weight,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,1.0,0.25,4.0,91,Nigeria,0.4971727093655008,1.0034167133519485,1.57881111837429,0.32146587734694104,validation,47228,5817,0.12316845938849835,0.9493732531549081,0.8665894236472852,0.8185198958720714,0.7567474643286918,0.7864225100491291,0.8788527918785538,40435,976,1415,4402,0.02356861703412137,0.24325253567130822,0.9782632089189311,0.8861858645406046
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,1.0,0.25,4.0,91,Nigeria,0.4971727093655008,1.0034167133519485,1.57881111837429,0.32146587734694104,test,10152,3938,0.3879038613081166,0.844956658786446,0.8321009767913767,0.8162118780096308,0.7747587607922803,0.7949452840020844,0.8351508174840958,5527,687,887,3051,0.11055680720952688,0.22524123920771966,0.9113575351975576,0.88315674545899
