target,model,model_family,feature_set,feature_regime,weighting_strategy,temperature,min_weight,max_weight,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,1.0,0.25,4.0,91,Ethiopia,0.40091252357347673,1.0137705883810897,1.675936380914264,0.28423737218025985,validation,47250,6288,0.13307936507936508,0.9462222222222222,0.8638450653016332,0.8283961437335671,0.7515903307888041,0.7881264070707913,0.878664510091203,39983,979,1562,4726,0.023900200185537814,0.24840966921119592,0.9794589203293117,0.893809046803974
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,1.0,0.25,4.0,91,Ethiopia,0.40091252357347673,1.0137705883810897,1.675936380914264,0.28423737218025985,test,10011,797,0.07961242633103587,0.9154929577464789,0.6532207548439054,0.45868465430016864,0.34127979924717694,0.39136690647482014,0.6729805764662636,8893,321,525,272,0.03483828955936618,0.6587202007528231,0.9089619772867593,0.4458875772050951
