target,model,model_family,feature_set,feature_regime,weighting_strategy,temperature,min_weight,max_weight,n_features,held_out_country,train_weight_min,train_weight_mean,train_weight_max,train_weight_std,part,rows,events,event_rate,accuracy,balanced_accuracy,precision,recall,f1,macro_f1,tn,fp,fn,tp,false_alarm_rate,missed_event_rate,roc_auc,pr_auc
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,2.0,0.25,4.0,91,Indonesia,0.5539725817496064,1.0150545904474082,1.2358704665609153,0.1770395299173607,validation,46763,6172,0.1319846887496525,0.9490836772662148,0.8752562391795378,0.8282251082251082,0.7749513933895009,0.8007031053821043,0.8857583362995789,39599,992,1389,4783,0.024438915030425463,0.22504860661049902,0.98090097854747,0.8999024448606924
extreme_abs_151_h3,xgboost,boosting,all_plus_local_normalization_similarity_weighted,local,country_environmental_similarity,2.0,0.25,4.0,91,Indonesia,0.5539725817496064,1.0150545904474082,1.2358704665609153,0.1770395299173607,test,13254,1568,0.11830390825411197,0.8713595895578693,0.5071145767480362,0.20346320346320346,0.029974489795918366,0.05225125069483046,0.4916240267396205,11502,184,1521,47,0.01574533629984597,0.9700255102040817,0.6537216824946648,0.20340710058163497
